dataset,key_id,key_mass,delta_k,mean_S_u1,within_key_cov,per_key_auc
n8q29d43,74,4398046511104,0.0135803222656,0.290409482759,2.57656492036e-05,0.506758185137
n8q29d43,75,4398046511104,0.021484375,0.257273706897,-0.000785564554149,0.273073297731
n8q29d43,76,4398046511104,0.054477751255,0.262931034483,-0.000893594119056,0.403354564124
n8q29d43,77,4398046511104,0.116407155991,0.249730603448,-0.00280433122454,0.356945602305
n8q29d43,78,4398046511104,0.00778388977051,0.269935344828,-2.3308499106e-05,0.461111822514
n8q29d43,79,4398046511104,0.0700654070824,0.256465517241,0.000788952195856,0.605902890738
n8q29d43,80,4398046511104,0.0660889148712,0.239762931034,0.000657052957806,0.698069135001
n8q29d43,81,4398046511104,0.005859375,0.253771551724,0.000179948477909,0.716583369991
n8q29d43,82,4398046511104,0.00390625,0.268857758621,-7.99771012931e-05,0.409628002083
n8q29d43,83,4398046511104,0.00585556030273,0.261853448276,0.000237497790106,0.693755520613
n8q29d43,84,4398046511104,0.129779338837,0.254849137931,-0.00106552933696,0.423463609679
n8q29d43,85,4398046511104,0.0170215368271,0.217672413793,4.52442929662e-05,0.566504303826
n8q29d43,86,4398046511104,0.0194396972656,0.254579741379,0.0010941850728,0.730831691347
n8q29d43,87,4398046511104,0.17632541433,0.281788793103,-0.000600350834028,0.455369823477
n8q29d43,88,4398046511104,0.0303039550781,0.236799568966,0.0010009716297,0.746139145215
n8q29d43,89,4398046511104,0.0861288309097,0.261314655172,0.0013306569308,0.58258873371
n8q29d43,90,4398046511104,0.104725342244,0.246228448276,0.000418616500924,0.602506848159
n8q29d43,91,4398046511104,0.0699485358782,0.254310344828,0.000843175143959,0.598687243471
n8q29d43,92,4398046511104,0.17695934826,0.250538793103,-0.00257777454047,0.38686140488
n8q29d43,93,4398046511104,0.00390625,0.262931034483,4.20932112069e-05,0.718067572164
n8q29d43,94,4398046511104,0.0208171904087,0.254849137931,0.000517289652007,0.70939742824
n8q29d43,95,4398046511104,0.001953125,0.233566810345,2.78867524246e-05,0.591103733402
n8q29d43,96,4398046511104,0.0569867640734,0.265625,-0.000218741025711,0.502791434364
n8q29d43,97,4398046511104,0.0420608520508,0.288793103448,0.000373478593497,0.568565869063
n8q29d43,98,4398046511104,0.104282036424,0.269396551724,-0.00155657182994,0.391407873222
n8q29d43,99,4398046511104,0.125180482864,0.234375,0.000117403294506,0.528286602743
n8q29d43,100,4398046511104,0.23275251314,0.240301724138,-0.000996026439303,0.450517686222
n8q29d43,101,4398046511104,0.0547919273376,0.238146551724,-0.000925642663035,0.449038781251
n8q29d43,102,4398046511104,0.0720718763769,0.309806034483,-0.000501245904537,0.465822804282
n8q29d43,103,4398046511104,0,0.212823275862,0,
n8q29d43,104,4398046511104,0.17059687525,0.22036637931,-0.00155190720849,0.409269037785
n8q29d43,105,4398046511104,0,0.25,0,
n8q29d43,106,4398046511104,0.166689624777,0.281788793103,-0.00155798649249,0.427134959407
n8q29d43,107,4398046511104,0.107234612107,0.238685344828,-0.000796334649404,0.438404604853
n8q29d43,108,4398046511104,0,0.252693965517,0,
n8q29d43,109,4398046511104,0.0285696983337,0.253771551724,5.70393328009e-05,0.562473368574
n8q29d43,110,4398046511104,0.0053596496582,0.275323275862,-5.8604725476e-05,0.408584463043
n8q29d43,111,4398046511104,0.192723400891,0.263739224138,0.00287846025633,0.612056433764
n8q29d43,112,4398046511104,0.18264196068,0.278556034483,-0.00401922511659,0.293879150007
n8q29d43,113,4398046511104,0.0497763156891,0.22494612069,-0.000302742203248,0.514422930057
n8q29d43,114,4398046511104,0.0853250697255,0.25619612069,0.00156440483286,0.562829403518
n8q29d43,115,4398046511104,0.0617997944355,0.2734375,0.00121202420218,0.644871422796
n8q29d43,116,4398046511104,0.125930614769,0.268318965517,0.000761226084533,0.609954746588
n8q29d43,117,4398046511104,0.0611326098442,0.221982758621,-0.000812743372958,0.43445825226
n8q29d43,118,4398046511104,0.131909295917,0.264547413793,0.000148803051882,0.543095877252
n8q29d43,119,4398046511104,0.0972944572568,0.290409482759,0.000373245204863,0.531532586211
n8q29d43,120,4398046511104,0.0627592206001,0.2578125,6.64487256315e-05,0.519788076194
n8q29d43,121,4398046511104,0.029296875,0.20932112069,-0.000237300478179,0.547088982226
n8q29d43,122,4398046511104,0.0234375,0.265894396552,-0.00140801791487,0.213696882725
n8q29d43,123,4398046511104,0.128209590912,0.253232758621,0.00236109695558,0.715776329882
n8q29d43,124,4398046511104,0.0751405563205,0.23275862069,-0.00139900251163,0.425126195565
n8q29d43,125,4398046511104,0.0361294150352,0.234375,0.0015353578753,0.718792098052
n8q29d43,126,4398046511104,0.0186607968062,0.234913793103,0.000190898587381,0.591216926975
n8q29d43,127,4398046511104,0.10081376601,0.223599137931,-0.00680752666336,0.381450456283
