feature_id,feature_value,Nz,Ez
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.0.1.0|M=5",4276224,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.1.0.0|M=-1",123392,123392
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.1.0.0|M=-3",3040,3040
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.1.0.0|M=1",37136,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.1.0.0|M=2",589568,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.1.0.0|M=3",2066176,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=1.1.0.0|M=5",1617024,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=2.0.0.0|M=-1",257136,257136
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=2.0.0.0|M=-3",1792,1792
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=2.0.0.0|M=1",171712,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=2.0.0.0|M=3",1179136,0
mechanism_margin,"U=0.0.0.0.0.1.0.1|V=2.0.0.0|M=5",2310144,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.0.2|M=-2",2624,2624
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.0.2|M=-3",7352,7352
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.0.2|M=1",12288,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.0.2|M=2",256904,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.0.2|M=3",2509480,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=-1",122864,122864
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=-2",6968,6968
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=-3",9656,9656
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=-4",672,672
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=1",371712,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=2",1263008,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.1.1|M=3",1313144,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=-1",72960,72960
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=-2",8,8
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=-3",744,744
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=-4",448,448
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=1",20352,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=2",248800,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=3",248800,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.0.2.0|M=5",1978368,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.0.1|M=-2",4120,4120
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.0.1|M=-3",18808,18808
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.0.1|M=2",578440,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.0.1|M=3",5561560,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=-1",148160,148160
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=-2",944,944
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=-3",14400,14400
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=-4",896,896
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=1",59520,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=2",1200992,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.1.1.0|M=3",1345200,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.2.0.0|M=-2",448,448
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.2.0.0|M=-3",10112,10112
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.2.0.0|M=2",321536,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=0.2.0.0|M=3",3027584,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.0.1|M=-1",193504,193504
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.0.1|M=-2",8128,8128
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.0.1|M=-3",19048,19048
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.0.1|M=1",466928,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.0.1|M=2",328960,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.0.1|M=3",3050928,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=-1",223856,223856
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=-2",16,16
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=-3",6048,6048
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=-4",672,672
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=1",100608,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=2",315520,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=3",912136,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.0.1.0|M=5",4276224,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.1.0.0|M=-1",236800,236800
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.1.0.0|M=-2",1064,1064
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.1.0.0|M=-3",26568,26568
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.1.0.0|M=1",148160,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.1.0.0|M=2",328960,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=1.1.0.0|M=3",3021856,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=2.0.0.0|M=-1",168928,168928
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=2.0.0.0|M=-3",7072,7072
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=2.0.0.0|M=1",98288,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=2.0.0.0|M=3",758448,0
mechanism_margin,"U=0.0.0.0.0.1.1.0|V=2.0.0.0|M=5",2310144,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.0.2|M=-1",133696,133696
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.0.2|M=-3",768,768
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.0.2|M=1",315120,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.0.2|M=3",883968,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=-1",64376,64376
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=-3",1312,1312
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=-5",64,64
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=1",276824,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=2",660208,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=3",660208,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.1.1|M=5",956240,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.2.0|M=-1",120080,120080
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.2.0|M=-3",544,544
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.2.0|M=1",80000,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.2.0|M=2",369696,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.2.0|M=3",123232,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.0.2.0|M=5",1483776,0
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.1.0.1|M=-1",273024,273024
mechanism_margin,"U=0.0.0.0.0.2.0.0|V=0.1.0.1|M=-3",2528,2528
