rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
2510,-6.-34.14.-9,3141,46208,4331841160,1476229167,3.8788467992352063,1.5530636431482454
2511,6.20.14.-33,6287,92416,1238463928,422115467,3.8776989791087124,1.5528422505995472
2512,6.34.-14.9,1573,23104,2168703168,739289551,3.8765520714714845,1.5526211760157849
2513,-1.13.-5.2,6293,92416,8675921664,2957628191,3.8763227993151195,1.552576326861926
2514,-1.8.5.-13,3147,46208,206595968,70430909,3.8760935635887472,1.5525314905658594
2515,-11.-25.-15.36,787,11552,1084906080,369879769,3.875635201379685,1.5524418565249045
2516,-11.-40.15.-9,3149,46208,4340733312,1479989063,3.875176984751761,1.5523522738485576
2517,-15.-17.-11.24,1575,23104,723640384,246743175,3.8747189136125297,1.5522627424925068
2518,-15.-28.11.-9,3151,46208,4342951296,1480929037,3.8742609878696315,1.5521732624124924
2519,-18.-43.-4.24,3153,46208,1448389760,493956337,3.8733455722038364,1.551994455903786
2520,-18.-47.4.12,3155,46208,4347387264,1482808985,3.8724307370172597,1.5518158539693756
2521,-19.-44.-5.26,3157,46208,4349605248,1483748959,3.871516481574186,1.5516374562570128
2522,-19.-49.5.11,3159,46208,1450607744,494896311,3.870602805140298,1.5514592624152597
2523,-21.-47.-5.27,6319,92416,8704755456,2969847853,3.8703744764160914,1.5514147457684972
2524,-21.-52.5.12,395,5776,544116528,185644865,3.8701461838227056,1.551370241836259
2525,-22.-51.-12.41,3161,46208,622005888,212232701,3.8696897069826726,1.5512812720934879
2526,-22.-63.12.5,1581,23104,725858368,247683149,3.8692333745288003,1.5511923531432443
2527,-23.-49.-3.24,3163,46208,4356259200,1486568881,3.8687771863697775,1.551103484941876
2528,-23.-52.3.15,791,11552,1089342048,371759717,3.868321142414379,1.5510146674457808
2529,-3.-16.23.-33,3165,46208,1452825728,495836285,3.8678652425714675,1.5509259006114064
2530,-3.7.-23.36,1583,23104,2179793088,743989421,3.86740948674999,1.5508371843952513
2531,-5.-13.-13.28,6333,92416,2906760448,992142557,3.867181662818859,1.5507928452554254
2532,-5.-15.-9.22,6337,92416,8724717312,2978307619,3.866270726693321,1.5506156150245427
2533,-5.-24.9.-5,6341,92416,8729153280,2980187567,3.8653603653815938,1.5504385866591328
2534,-5.-26.13.-11,3171,46208,1455043712,496776259,3.8651328647833316,1.5503943610686934
2535,-7.-10.11.-16,167,2432,229860480,78487829,3.8642232209695333,1.5502175845486248
2536,-7.-21.-15.35,6347,92416,8735807232,2983007489,3.8639958996043915,1.5501734218520742
2537,-7.-22.-13.32,6351,92416,2913414400,994962479,3.863086972158426,1.5499968966382363
2538,-7.-35.13.-7,6355,92416,8744679168,2986767385,3.8621786169948495,1.5498205720822613
2539,-7.-36.15.-10,1589,23104,2186447040,746809343,3.8619516175386517,1.549776522255816
2540,-7.1.-11.17,795,11552,364592672,124546555,3.8610439767154534,1.5496004480395593
2541,-7.2.3.-8,3181,46208,4376221056,1495028647,3.8605903703476576,1.5495124859102842
2542,-7.4.3.-9,1591,23104,312666432,106821331,3.8601369065561233,1.5494245737099466
2543,-7.5.-3.1,3183,46208,1459479680,498656207,3.85968358525125,1.5493367113958854
2544,-7.7.-3.0,199,2888,273721752,93527413,3.859230406343522,1.549248898925487
2545,-8.-11.-14.28,3185,46208,4380657024,1496908595,3.858777369743508,1.5491611362561868
2546,-8.-25.14.-14,1593,23104,730294336,249563097,3.858324475361861,1.5490734233454695
2547,-8.-27.18.-20,3187,46208,4382875008,1497848569,3.857871723109318,1.5489857601508676
2548,-8.-32.-4.21,3189,46208,208813952,71370883,3.85696664463491,1.5488105827403837
2549,-8.-36.4.9,3191,46208,4387310976,1499728517,3.856062133607859,1.5486356036859663
2550,-8.-9.-18.34,21,304,9623728,3289909,3.855610090664825,1.5485481884366281
2551,-9.-13.11.-15,6385,92416,1253992704,428695285,3.855384122297085,1.5485044993629662
2552,-9.-2.-11.18,3193,46208,4389528960,1500668491,3.8551581893170774,1.5484608226496182
2553,1.-13.5.-2,6387,92416,2926722304,1000602323,3.854932291713721,1.5484171582913187
2554,1.-8.-5.13,1597,23104,2195318976,750569239,3.854706429475938,1.5483735062828068
2555,11.25.15.-36,3195,46208,1463915648,500536155,3.8542548110528143,1.5482862392941132
2556,11.40.-15.9,799,11552,156887712,53645659,3.853803333959194,1.548199021641504
2557,15.17.11.-24,3197,46208,4393964928,1502548439,3.8533519981066506,1.5481118532829936
2558,15.28.-11.9,1599,23104,732512320,250503071,3.8529008034068393,1.5480247341766447
2559,18.43.4.-24,25,361,34353843,11749675,3.851998837112446,1.5478506435529191
