rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
215,A=117|t=130,845,5776,1151181348,397139015,2.7730474957176243,1.5353991186060292
216,A=32|t=64,849,5776,1155380500,399018963,2.7662342833341325,1.533838834917604
217,A=45|t=40,857,5776,1163697940,402778859,2.7527036327746712,1.5306567613489288
218,A=52|t=82,863,5776,1169918692,405598781,2.742638277708216,1.5282830461140127
219,A=80|t=65,879,5776,1186438052,413118573,2.716135671743767,1.5220089469406146
220,A=4|t=10,885,5776,238521364,83187699,2.706321381916811,1.5196763747157485
221,A=10|t=20,897,5776,1204857716,421578339,2.6868908519679096,1.5149901385628173
222,A=128|t=9,901,5776,1208935572,423458287,2.6804717310736326,1.5134455926827568
223,A=89|t=85,905,5776,1213001876,425338235,2.6740810449166035,1.511899327369566
224,A=26|t=29,913,5776,111007500,39008921,2.661383976902949,1.5087811540846456
225,A=130|t=18,917,5776,1225102596,430978079,2.6550771032921165,1.507216176574769
226,A=58|t=80,925,5776,1233119684,434737975,2.6425454714834964,1.504094803717597
227,A=85|t=73,929,5776,1237122452,436617923,2.636320240504518,1.502545048485319
228,A=89|t=58,933,5776,413704556,146165957,2.6301217560354124,1.5009935082376973
229,A=90|t=85,955,5776,1262957056,448837585,2.59649810396406,1.492540189094408
230,A=80|t=73,965,5776,1272881668,453537455,2.581469894731728,1.4888047024519673
231,A=13|t=8,973,5776,1280806340,457297351,2.5695590321060595,1.4858478871955005
232,A=20|t=13,981,5776,429577004,153685749,2.5577457006679323,1.4829333726861496
233,A=16|t=25,989,5776,1296632580,464817143,2.5460283161280604,1.4800345454261166
234,A=10|t=13,1001,5776,1308432948,470456987,2.5286287680511776,1.4757052626863871
235,A=68|t=58,1005,5776,1312325972,472336935,2.52287524082088,1.474237860751366
236,A=29|t=34,1013,5776,1320088916,476096831,2.5114365680860327,1.4713081759639444
237,A=40|t=45,1021,5776,1327851860,479856727,2.5000878760093697,1.4684185801021303
238,A=65|t=45,1025,5776,1331733332,481736675,2.4944468324943623,1.466988557462341
239,A=97|t=89,1029,5776,1335614804,483616623,2.4888277599932023,1.465568250231286
240,A=128|t=130,1033,5776,1339426964,485496571,2.4832304880221114,1.4640829051212836
241,A=89|t=45,1041,5776,1347045508,489256467,2.472100673587754,1.4611357653483323
242,A=73|t=68,1049,5776,1354652500,493016363,2.4610560643099033,1.4582153791357513
243,A=20|t=37,1053,5776,1358395348,494896311,2.455565305861454,1.4567052299331367
244,A=65|t=58,1065,5776,195660556,71505165,2.4392173117739704,1.4522335862680809
245,A=85|t=53,1067,5776,1371495316,501476129,2.436510566062746,1.4514967618472576
246,A=10|t=9,1075,5776,1378946356,505236025,2.425734082410348,1.4485369171467657
247,A=20|t=10,1079,5776,197520428,72445139,2.420375877399154,1.4470410730455585
248,A=89|t=74,1087,5776,1389984292,510875869,2.409718801859862,1.4440238819794513
249,A=45|t=53,1091,5776,1393628948,512755817,2.404419640563564,1.4425026378636858
250,A=97|t=90,1103,5776,1404534036,518395661,2.3886379512957885,1.437966037692148
251,A=81|t=145,1109,5776,1409984414,521215583,2.380811376725461,1.435727092608453
252,A=64|t=49,1113,5776,201944122,74727933,2.3756171495452114,1.434236631508948
253,A=65|t=73,1125,5776,474822578,176245125,2.3601457407827713,1.4298051846978312
254,A=82|t=145,1139,5776,1437119340,535315193,2.3423029951790593,1.4247193657161206
255,A=53|t=73,1143,5776,22868628,8526907,2.337245338672693,1.4232753872201038
256,A=45|t=80,1145,5776,1442514124,538135115,2.3347231439028646,1.422545089368978
257,A=8|t=9,1147,5776,1444298908,539075089,2.332205350871346,1.421811200819939
258,A=5|t=17,1151,5776,1447856924,540955037,2.3271829087549407,1.4203384530674514
259,A=128|t=98,1153,5776,1449633044,541895011,2.324678229235399,1.4196024767118658
260,A=68|t=73,1161,5776,1456737524,545654907,2.3147027700216043,1.4166802257791922
261,A=20|t=40,1169,5776,1463784244,549414803,2.304795812355515,1.413735234867444
262,A=58|t=68,1173,5776,489098684,183764917,2.2998677288586626,1.4122642183212253
263,A=80|t=90,1177,5776,1470807860,553174699,2.2949564218487266,1.4108017140430158
264,A=45|t=34,1185,5776,295556476,111386919,2.2851836831015495,1.4078540159854245
265,A=64|t=50,1189,5776,211608814,79830649,2.280322027141515,1.406385075378907
