rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
26,-4:1;2:1;,75,722,43866193,20142300,3.26703633639129,1.1228810745473472
27,2:1;4:1;,39,361,53113569,24439324,3.2104528080249226,1.1198760952235958
28,-2:1;2:1;,81,722,27485818,12689649,3.156005024002546,1.1150352514804909
29,-2:2;,165,1444,111801339,51698570,3.1295328126413553,1.1127411860970244
30,2:2;,42,361,8118529,3759896,3.1035376041084106,1.1105255914919203
31,-1:1;3:1;,87,722,58685243,27259246,3.0529115310384425,1.1062521113685524
32,-3:1;-1:1;,45,361,20180261,9399740,3.004001930557496,1.102252076540639
33,-3:1;1:1;,93,722,62396323,29139194,2.95669621577914,1.0985000414081634
34,1:1;3:1;,48,361,64251863,30079168,2.910892526166015,1.09497362410987
35,-3:1;4:1;,99,722,18025813,8459766,2.8664984068075614,1.091374665772726
36,-4:1;-3:1;,51,361,203812297,95877348,2.8234296849156753,1.0879791898124114
37,-4:1;3:1;,105,722,69780217,32899090,2.7816095092210484,1.084770404902505
38,3:1;4:1;,54,361,214869005,101517192,2.7409675247237026,1.0817333186252502
39,-3:1;8:1;,111,722,881555141,417348456,2.701439160537065,1.0787983788986069
40,-8:1;-3:1;,3,19,23779849,11279688,2.6629650127224296,1.0760123912690691
41,-8:1;3:1;,117,722,132244769,62843976,2.6254903073037665,1.0733642922598736
42,3:1;8:1;,60,361,118474063,56398440,2.5889644312786526,1.0708440880250323
43,-3:1;9:1;,123,722,323252035,154155736,2.553340521547931,1.0682708805391605
44,-9:1;-3:1;,63,361,495859853,236873448,2.5185751033872545,1.06581593238291
45,-9:1;3:1;,129,722,144811901,69289512,2.484627771463917,1.0634712709271057
46,3:1;9:1;,66,361,86303909,41358856,2.4514609075287175,1.061229624719891
47,-3:1;6:1;,135,722,1057495711,507585960,2.41903942983634,1.0589277426535488
48,-6:1;-3:1;,69,361,539672257,259432824,2.3873305701090017,1.0567225003867151
49,-6:1;3:1;,141,722,52437777,25245016,2.3563036744883776,1.0546079347860067
50,3:1;6:1;,72,361,140380265,67678128,2.3259300254448587,1.0525785636225715
51,-1:1;2:1;,147,722,1144068565,552704712,2.2961826820508064,1.049592699451007
