rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
9620,A=12.7|t=11.16,5637,18496,501265876,289600875,1.7142138303594672,0.7915100636752529
9621,A=5.10|t=6.1,22549,73984,10025653916,5792274375,1.714149848496322,0.7914944901241509
9622,A=5.7|t=6.16,11275,36992,5012995156,2896265625,1.7140858694705732,0.7914789177862029
9623,A=7.12|t=16.11,22551,73984,10026326708,5792788125,1.7140218932819686,0.7914633466612663
9624,A=7.5|t=16.6,2819,9248,1253332888,724130625,1.713957919930257,0.7914477767491983
9625,A=8.8|t=10.9,11279,36992,1671446528,965764375,1.7135741393806503,0.7913540501418544
9626,A=8.8|t=9.10,5641,18496,2507673808,1449031875,1.7131904608958157,0.7912603672956384
9627,A=8.9|t=10.8,11285,36992,5016355648,2898834375,1.7128068844214803,0.7911667281797119
9628,A=8.9|t=9.7,83,272,2459492,1421375,1.7124234099034146,0.7910731327632653
9629,A=9.8|t=7.9,11291,36992,5018371712,2900375625,1.712040037287432,0.7909795810155188
9630,A=9.8|t=8.10,5647,18496,2509689872,1450573125,1.7116567665193894,0.7908860729057209
9631,A=9.9|t=7.8,11297,36992,1673462592,967305625,1.7112735975451865,0.79079260840315
9632,A=9.9|t=8.7,2825,9248,1255348952,725671875,1.7108905303107664,0.7906991874771128
9633,A=0.15|t=0.14,5651,18496,2511033722,1451600625,1.7106352086499126,0.7906368203586541
9634,A=0.15|t=0.3,1413,4624,13952053,8065875,1.7103799321667394,0.790574472614449
9635,A=0.15|t=14.0,5653,18496,2511705358,1452114375,1.710124700845262,0.7905121442354125
9636,A=0.15|t=3.0,2827,9248,1256020588,726185625,1.7098695146695033,0.7904498352124658
9637,A=0.2|t=0.14,5655,18496,837458998,484209375,1.7096143736234959,0.7903875455365357
9638,A=0.2|t=0.3,707,2312,628178203,363221250,1.70935927769128,0.7903252751985544
9639,A=0.2|t=14.0,5657,18496,502609726,290628375,1.7091042268569043,0.7902630241894603
9640,A=0.2|t=3.0,2829,9248,418897408,242233125,1.708849221104426,0.790200792500197
