rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
1,-5:-6:1;0:-6:1;,1,36992,13872,3425,15.174925682500678,2.0179999104865836
2,-5:-6:1;0:6:1;,1,18496,13872,3425,14.174925682500678,2.0179999104865836
3,-5:6:1;0:-6:1;,3,36992,13872,3425,13.589963181779522,2.0179999104865836
4,-5:6:1;0:6:1;,1,9248,13872,3425,13.174925682500678,2.0179999104865836
5,0:-6:1;5:-6:1;,5,36992,13872,3425,12.852997587613316,2.0179999104865836
6,0:-6:1;5:6:1;,3,18496,13872,3425,12.589963181779522,2.0179999104865836
7,0:6:1;5:-6:1;,7,36992,13872,3425,12.367570760443074,2.0179999104865836
8,0:6:1;5:6:1;,1,4624,13872,3425,12.174925682500678,2.0179999104865836
9,-1:-5:1;5:-7:1;,9,36992,27753826,6935625,12.005000681058366,2.0005888665228024
10,-1:-7:1;5:5:1;,5,18496,15269026,3853125,11.852997587613316,1.9865071419803413
11,-1:5:1;5:7:1;,11,36992,1009766,256875,11.715494063863382,1.974882612186306
12,-1:7:1;5:-5:1;,3,9248,9026626,2311875,11.589963181779522,1.9651234381289788
13,-5:-5:1;-1:-7:1;,13,36992,7778146,2003625,11.474485964359587,1.956813797309293
14,-5:-5:1;1:7:1;,7,18496,6945826,1798125,11.367570760443074,1.9496529542312049
15,-5:-7:1;-1:5:1;,15,36992,44459182,11559375,11.26803508689216,1.9434180092594497
16,-5:-7:1;1:-5:1;,1,2312,2952713,770625,11.174925682500678,1.9379402405099153
17,-5:5:1;-1:7:1;,1,2176,326978,85625,11.087462841250339,1.933089582333282
18,-5:5:1;1:-7:1;,9,18496,5281186,1387125,11.005000681058366,1.9287641519195546
19,-5:7:1;-1:-5:1;,19,36992,55596086,14641875,10.926998169057093,1.9248830066861842
20,-5:7:1;1:5:1;,5,9248,4865026,1284375,10.852997587613316,1.921381026380788
21,1:-5:1;5:7:1;,21,36992,61164538,16183125,10.782608259721918,1.9182052264816838
22,1:-7:1;5:-5:1;,11,18496,2906762,770625,10.715494063863382,1.9153120566271746
23,1:5:1;5:-7:1;,23,36992,4448866,1181625,10.651363726443666,1.9126653900662502
24,1:7:1;5:5:1;,3,4624,8689652,2311875,10.589963181779522,1.9102350063247882
25,-2:-2:1;3:-6:1;,25,36992,24089884,6421875,10.531069492725955,1.907360957790462
26,-2:-6:1;3:2:1;,13,18496,37511044,10018125,10.474485964359587,1.904702898480981
27,-2:2:1;3:6:1;,27,36992,77774524,20806875,10.42003818033721,1.9022373582194236
28,-2:6:1;3:-2:1;,7,9248,447372,119875,10.367570760443074,1.8999441489648714
29,-3:-2:1;-2:-6:1;,29,36992,83279396,22348125,10.316944687373107,1.8978058103808617
30,-3:-2:1;2:6:1;,15,18496,43015916,11559375,10.26803508689216,1.8958071641342855
31,-3:-6:1;-2:2:1;,31,36992,29594756,7963125,10.220729372113803,1.8939349528317704
32,-3:-6:1;2:-2:1;,1,1156,2860522,770625,10.174925682500678,1.8921775454153933
33,-3:2:1;-2:6:1;,33,36992,1714348,462375,10.130531563142226,1.890524695169227
34,-3:2:1;2:-6:1;,1,1088,951388,256875,10.087462841250339,1.8889673396911721
35,-3:6:1;-2:-2:1;,35,36992,99794012,26971875,10.045642665555713,1.8874974345774091
36,-3:6:1;2:2:1;,9,9248,25636612,6935625,10.005000681058366,1.8861078143710681
37,2:-2:1;3:6:1;,37,36992,11699876,3168125,9.965472316871729,1.8847920756989773
38,2:-6:1;3:-2:1;,19,18496,10805132,2928375,9.926998169057093,1.883544478572557
39,2:2:1;3:-6:1;,39,36992,110803756,30054375,9.88952346363843,1.8823598626419558
40,2:6:1;3:2:1;,5,4624,4731508,1284375,9.852997587613316,1.8812335758252692
41,-3:6:1;7:5:1;,41,36992,116156614,31595625,9.817373677882594,1.8782745945963253
42,-7:-5:1;-3:6:1;,21,18496,59378518,16183125,9.782608259721918,1.8754508637196408
43,-7:-5:1;3:-6:1;,43,36992,13484162,3681875,9.74866092779858,1.8727533122132705
44,3:-6:1;7:5:1;,11,9248,6197894,1695375,9.715494063863382,1.8701736629445886
45,-3:-5:1;7:6:1;,45,36992,126551944,34678125,9.683072586171004,1.8676318680799795
46,-7:-6:1;-3:-5:1;,23,18496,64573004,17724375,9.651363726443666,1.8651963884486193
47,-7:-6:1;3:5:1;,47,36992,131740072,36219375,9.620336830823042,1.8628606871830786
48,3:5:1;7:6:1;,3,2312,16791767,4623750,9.589963181779522,1.8606187528031475
49,-3:5:1;7:-6:1;,49,36992,27373502,7552125,9.56021583838547,1.8578254672044188
50,-7:6:1;-3:5:1;,25,18496,69700442,19265625,9.531069492725955,1.8551388153470336
51,-7:6:1;3:-5:1;,3,2176,8349074,2311875,9.502500340529183,1.8525528010769678
52,3:-5:1;7:-6:1;,13,9248,36116908,10018125,9.474485964359587,1.850061869842574
53,-3:-6:1;7:-5:1;,53,36992,48998216,13614375,9.44700522793748,1.8475984688122515
54,-7:5:1;-3:-6:1;,27,18496,74760832,20806875,9.42003818033721,1.8452223227646571
55,-7:5:1;3:6:1;,55,36992,30409736,8476875,9.39356596897602,1.8429288733887528
56,3:6:1;7:-5:1;,7,4624,6440654,1798125,9.367570760443074,1.840713874650378
57,-5:-1:1;0:-6:1;,29,18496,3191716,893925,9.316944687373107,1.836106585783612
58,-5:-1:1;0:6:1;,15,9248,41148976,11559375,9.26803508689216,1.8317931340071467
59,-5:-6:1;0:-1:1;,31,18496,9422556,2654375,9.220729372113803,1.8277462605469585
60,-5:-6:1;0:1:1;,1,578,10913507,3082500,9.174925682500678,1.8239419791429443
61,-5:1:1;0:-6:1;,33,18496,8164828,2311875,9.130531563142226,1.8203590989911955
62,-5:1:1;0:6:1;,1,544,181016,51375,9.087462841250339,1.8169788288184614
63,-5:6:1;0:-1:1;,35,18496,94823212,26971875,9.045642665555713,1.8137844464269604
64,-5:6:1;0:1:1;,9,4624,24332066,6935625,9.005000681058366,1.8107610214118708
65,0:-1:1;5:-6:1;,37,18496,33277772,9504375,8.965472316871729,1.8078951813259287
66,0:-1:1;5:6:1;,19,9248,51169184,14641875,8.926998169057093,1.8051749135476292
67,0:-6:1;5:-1:1;,39,18496,20968684,6010875,8.88952346363843,1.8025893966482687
68,0:-6:1;5:1:1;,5,2312,1490951,428125,8.852997587613316,1.8001288562560143
69,0:1:1;5:-6:1;,41,18496,109853524,31595625,8.817373677882594,1.7977844413618806
70,0:1:1;5:6:1;,21,9248,56179288,16183125,8.782608259721918,1.7955481177622021
71,0:6:1;5:-1:1;,43,18496,38287876,11045625,8.74866092779858,1.7934125759294235
72,0:6:1;5:1:1;,11,4624,533494,154125,8.715494063863382,1.791371151081527
73,-1:-4:1;5:-7:1;,45,18496,39921304,11559375,8.683072586171004,1.7880954506667788
74,-1:-7:1;5:4:1;,23,9248,61079572,17724375,8.651363726443666,1.7849551970435993
75,-1:4:1;5:7:1;,47,18496,124554376,36219375,8.620336830823042,1.7819421525033259
76,-1:7:1;5:-4:1;,3,1156,1763189,513750,8.589963181779522,1.779048734607177
77,-5:-4:1;-1:-7:1;,49,18496,25868968,7552125,8.56021583838547,1.7762679522523692
78,-5:-4:1;1:7:1;,25,9248,65870036,19265625,8.531069492725955,1.7735933490859914
79,-5:-7:1;-1:4:1;,3,1088,2630104,770625,8.502500340529183,1.771018953299256
80,-5:-7:1;1:-4:1;,13,4624,34132634,10018125,8.474485964359587,1.7685392329777152
81,-5:4:1;-1:7:1;,53,18496,138925768,40843125,8.44700522793748,1.7661490563026485
82,-5:4:1;1:-7:1;,27,9248,188428,55485,8.42003818033721,1.7638436559992425
83,-5:7:1;-1:-4:1;,55,18496,13065112,3853125,8.39356596897602,1.7616185975117942
84,-5:7:1;1:4:1;,7,2312,18263933,5394375,8.367570760443074,1.7594697504576542
85,1:-4:1;5:7:1;,57,18496,5500248,1626875,8.342035668335937,1.757393262972252
86,1:-7:1;5:-4:1;,29,9248,75450964,22348125,8.316944687373107,1.75538553860908
87,1:4:1;5:-7:1;,59,18496,30659432,9093375,8.292282633138838,1.7534432155024706
88,1:7:1;5:4:1;,15,4624,12974366,3853125,8.26803508689216,1.7515631475385893
89,-2:7:1;7:6:1;,121,36992,34861492,10360625,8.256062445226084,1.7505232795858894
90,-7:-6:1;-2:7:1;,61,18496,52687012,15669375,8.244188344937793,1.749499726939561
91,-7:-6:1;2:-7:1;,123,36992,106163572,31595625,8.232411177161438,1.7484921083612386
92,2:-7:1;7:6:1;,31,9248,1782552,530875,8.220729372113803,1.747500054406224
93,-2:-1:1;3:-6:1;,63,18496,10850216,3236625,8.197645759000762,1.7451616356852555
94,-2:-6:1;3:1:1;,1,289,34391,10275,8.174925682500678,1.7428926723522147
95,-2:1:1;3:6:1;,65,18496,3720008,1113125,8.152557869472224,1.7406901125730567
96,-2:6:1;3:-1:1;,33,9248,5657464,1695375,8.130531563142226,1.738551080877845
97,-3:-1:1;-2:-6:1;,67,18496,11469832,3442125,8.108836492042906,1.7364728655918147
98,-3:-1:1;2:6:1;,1,272,56984,17125,8.087462841250339,1.7344529073270774
99,-3:-6:1;-2:1:1;,69,18496,2355928,708975,8.06640122572251,1.732488788431916
100,-3:-6:1;2:-1:1;,35,9248,5967272,1798125,8.045642665555713,1.7305782233059124
101,-3:1:1;-2:6:1;,71,18496,4029816,1215875,8.025178562995997,1.728719049499068
102,-3:1:1;2:-6:1;,9,2312,1530544,462375,8.005000681058366,1.7269092195218143
103,-3:6:1;-2:-1:1;,73,18496,12399256,3750375,7.9851011236206615,1.7251467933004916
104,-3:6:1;2:1:1;,37,9248,418472,126725,7.965472316871729,1.723429931219683
105,2:-1:1;3:6:1;,75,18496,12709064,3853125,7.946106992004798,1.7217568876987894
106,2:-6:1;3:-1:1;,19,4624,3215992,976125,7.926998169057094,1.7201260052555625
107,2:1:1;3:-6:1;,77,18496,4339624,1318625,7.908139141805777,1.7185357090140378
108,2:6:1;3:1:1;,39,9248,6586888,2003625,7.88952346363843,1.7169845016185117
109,-3:-1:1;-3:7:1;,157,36992,397504472,120988125,7.880304933609052,1.716105637333564
110,-3:-1:1;3:-7:1;,79,18496,199897832,60879375,7.871144934323576,1.7152373723296381
111,-3:-1:1;3:7:1;,159,36992,134028952,40843125,7.862042727216323,1.714379515857391
112,-3:-7:1;-3:-1:1;,5,1156,12636814,3853125,7.8529975876133165,1.7135318817208993
113,-3:-7:1;-3:1:1;,161,36992,81333848,24814125,7.844008804386062,1.7126942881424898
114,-3:-7:1;3:-1:1;,81,18496,22720024,6935625,7.835075679616054,1.7118665576323606
115,-3:-7:1;3:1:1;,163,36992,411251624,125611875,7.826197528269601,1.7110485168627927
116,-3:1:1;-3:7:1;,41,9248,103385704,31595625,7.817373677882595,1.7102399965467723
117,-3:1:1;3:-7:1;,165,36992,138611336,42384375,7.808603468254863,1.7094408313208345
118,-3:1:1;3:7:1;,83,18496,8362504,2558475,7.799886251153754,1.7086508596319645
119,-3:7:1;3:-1:1;,167,36992,420416392,128694375,7.791221390026626,1.7078699236283932
120,-3:7:1;3:1:1;,21,4624,17612816,5394375,7.782608259721918,1.7070978690541263
121,3:-1:1;3:7:1;,169,36992,424998776,130235625,7.774046246218495,1.7063345451470644
122,3:-7:1;3:-1:1;,5,1088,12567352,3853125,7.765534746362977,1.70557980454057
123,3:-7:1;3:1:1;,171,36992,9546248,2928375,7.757073167614781,1.7048335031683444
124,3:1:1;3:7:1;,43,9248,107968088,33136875,7.748660927798581,1.7040955001724878
125,-1:-3:1;5:-7:1;,173,36992,9647976,2962625,7.7402974548639545,1.7033502925047357
126,-1:-7:1;5:3:1;,87,18496,218222744,67044375,7.73198218665195,1.702613271931084
127,-1:3:1;5:7:1;,175,36992,62676008,19265625,7.72371457066835,1.7018843041748846
128,-1:7:1;5:-3:1;,11,2312,9187888,2825625,7.715494063863382,1.7011632578819194
129,-5:-3:1;-1:-7:1;,177,36992,443305192,136400625,7.707320132417681,1.7004500045412723
130,-5:-3:1;1:7:1;,89,18496,44559176,13717125,7.699192251534281,1.6997444184087576
131,-5:-7:1;-1:3:1;,179,36992,149292776,45980625,7.691109905236423,1.699046376432812
132,-5:-7:1;1:-3:1;,45,9248,112541224,34678125,7.683072586171004,1.6983557581827584
133,-5:3:1;-1:7:1;,181,36992,452451464,139483125,7.675079795417473,1.6976724457793508
134,-5:3:1;1:-7:1;,91,18496,3609032,1113125,7.667131042301983,1.6969963238275194
135,-5:7:1;-1:-3:1;,183,36992,18280984,5640975,7.659225844216636,1.696327279351232
136,-5:7:1;1:3:1;,23,4624,57413896,17724375,7.651363726443666,1.6956652017303961
137,1:-3:1;5:7:1;,185,36992,153865912,47521875,7.643544221984366,1.6950099826397278
138,1:-7:1;5:-3:1;,93,18496,231942152,71668125,7.635766871392647,1.6943615159895138
139,1:3:1;5:-7:1;,11,2176,27421816,8476875,7.628031222613042,1.693719697868201
140,1:7:1;5:3:1;,47,9248,7807624,2414625,7.6203368308230415,1.693084426486748
141,-2:-6:1;7:7:1;,189,36992,10460644,3236625,7.612683258279606,1.6924095448902077
142,-7:-7:1;-2:-6:1;,95,18496,15766684,4880625,7.605070074169731,1.6917414564289777
143,-7:-7:1;2:6:1;,191,36992,31684804,9812625,7.59749685446493,1.6910800589799206
144,2:6:1;7:7:1;,3,578,44217,13700,7.589963181779523,1.6904252524580792
145,-1:-2:1;4:5:1;,97,18496,26781052,8305625,7.575012840313551,1.6890519925207024
146,-1:-5:1;4:-2:1;,49,9248,13515952,4195625,7.560215838385471,1.687705489681547
147,-1:2:1;4:-5:1;,99,18496,9094252,2825625,7.54556906242107,1.6863849688983445
148,-1:5:1;4:2:1;,25,4624,6883402,2140625,7.531069492725954,1.6850896847969403
149,-4:-2:1;-1:5:1;,101,18496,5556892,1729625,7.5167141997488836,1.683818920264166
150,-4:-2:1;1:-5:1;,3,544,274856,85625,7.502500340529183,1.6825719851200986
151,-4:-5:1;-1:-2:1;,103,18496,28286164,8819375,7.488425155317461,1.6813482148645287
152,-4:-5:1;1:2:1;,13,2312,3567127,1113125,7.4744859643595865,1.6801469694928388
153,-4:2:1;-1:-5:1;,105,18496,9595956,2996875,7.460680164834556,1.678967632376847
154,-4:2:1;1:5:1;,53,9248,2903872,907625,7.447005227937479,1.677809609206493
155,-4:5:1;-1:2:1;,107,18496,29289572,9161875,7.433458696099532,1.676672326988538
156,-4:5:1;1:-2:1;,27,4624,2461702,770625,7.42003818033721,1.675555233098728
157,1:-2:1;4:-5:1;,109,18496,29791276,9333125,7.406741357723752,1.6744577943841135
158,1:-5:1;4:2:1;,55,9248,15021064,4709375,7.393565968976019,1.6733794963124582
159,1:2:1;4:5:1;,111,18496,2019532,633625,7.380509816150573,1.6723198421658747
160,1:5:1;4:-2:1;,7,1156,3817979,1198750,7.3675707604430745,1.67127835227603
161,-5:6:1;5:-6:1;,113,18496,277149844,87080625,7.354746720085491,1.6702425283033073
162,-5:6:2;,227,36992,185518348,58310625,7.348377195209764,1.6697311868492408
163,5:-6:2;,57,9248,5588104,1757025,7.342035668335937,1.669224151923956
164,-2:6:1;7:-7:1;,229,36992,187021148,58824375,7.335721894403735,1.6687154243524323
165,-7:7:1;-2:6:1;,115,18496,281658244,88621875,7.329435631556303,1.6682109433808174
166,-7:7:1;2:-6:1;,231,36992,51415412,16183125,7.323176641084621,1.6677106560269626
167,2:-6:1;7:-7:1;,29,4624,23659274,7449375,7.316944687373106,1.667214510186935
168,-4:-5:1;8:6:1;,233,36992,63340708,19950625,7.310739537846398,1.6666990504377017
169,-8:-6:1;-4:-5:1;,117,18496,95385028,30054375,7.304560962917274,1.6661878144487998
170,-8:-6:1;4:5:1;,235,36992,191517988,60365625,7.298408735935679,1.665680750485095
171,4:5:1;8:6:1;,59,9248,3204432,1010375,7.2922826331388375,1.6651778076534374
172,-5:-6:1;-5:6:1;,7,1088,379916,119875,7.280107919192735,1.6641496565241503
173,-5:-6:1;5:-6:1;,15,2312,162707,51375,7.26803508689216,1.6631379262371384
174,-5:6:1;5:6:1;,121,18496,6557988,2072125,7.2560624452260845,1.6621422262743881
175,5:-6:1;5:6:1;,61,9248,3303848,1044625,7.244188344937792,1.6611621784109951
176,-1:-2:1;5:6:1;,123,18496,99859904,31595625,7.232411177161439,1.6601807153795634
177,-1:-6:1;5:-2:1;,31,4624,25151092,7963125,7.220729372113803,1.6592144303373977
178,-1:2:1;5:-6:1;,125,18496,33782944,10703125,7.209141397838592,1.658262973690634
179,-1:6:1;5:2:1;,63,9248,51046648,16183125,7.197645759000762,1.657326006506194
180,-5:-2:1;-1:6:1;,127,18496,20567552,6524625,7.186240995728513,1.6564032001082505
181,-5:-2:1;1:-6:1;,2,289,2157963,685000,7.174925682500679,1.6554942356928946
182,-5:-6:1;-1:-2:1;,129,18496,104326688,33136875,7.163698427077425,1.6545988039600565
183,-5:-6:1;1:2:1;,65,9248,52535576,16696875,7.152557869472225,1.653716604761779
184,-5:2:1;-1:-6:1;,131,18496,35271872,11216875,7.141502680963229,1.6528473467660088
185,-5:2:1;1:6:1;,33,4624,484364,154125,7.130531563142226,1.6519907471351043
186,-5:6:1;-1:2:1;,133,18496,107304544,34164375,7.119643246999489,1.651146531218323
187,-5:6:1;1:-2:1;,67,9248,18008168,5736875,7.108836492042906,1.6503144322575738
188,1:-2:1;5:-6:1;,135,18496,108793472,34678125,7.098110085449848,1.6494941911057797
189,1:-6:1;5:2:1;,1,136,805426,256875,7.087462841250339,1.6486855559572187
190,1:2:1;5:6:1;,137,18496,1470432,469225,7.076893599540152,1.6478882820892562
191,1:6:1;5:-2:1;,69,9248,55513432,17724375,7.06640122572251,1.6471021316149077
192,-2:-6:1;3:0:1;,277,36992,5347078,1707705,7.06118351645149,1.6466919460537306
193,-2:0:1;3:-6:1;,139,18496,335304158,107116875,7.0559846097771715,1.6462845960671344
194,-2:0:1;3:6:1;,279,36992,74759098,23889375,7.050804370671491,1.645880052337235
195,-2:6:1;3:0:1;,35,4624,84381931,26971875,7.045642665555713,1.645478285949147
196,-3:-6:1;-2:0:1;,281,36992,677279014,216545625,7.0404993622797525,1.6450792683840807
197,-3:-6:1;2:0:1;,141,18496,22650086,7243875,7.035374330101885,1.6446829715125793
198,-3:0:1;-2:-6:1;,283,36992,681726146,218086875,7.030267439668797,1.6442893675878925
199,-3:0:1;-2:6:1;,71,9248,170987428,54714375,7.025178562995997,1.643898429239489
200,-3:0:1;2:-6:1;,285,36992,228724426,73209375,7.020107573448575,1.6435101294666956
201,-3:0:1;2:6:1;,143,18496,344198422,110199375,7.015054345722289,1.6431244416324704
202,-3:6:1;-2:0:1;,287,36992,138124082,44233875,7.010018755824991,1.6427413394572963
203,-3:6:1;2:0:1;,9,1156,3207611,1027500,7.005000681058367,1.642360797013201
204,2:-6:1;3:0:1;,1,128,2405078,770625,7.0,1.641982788717895
205,2:0:1;3:-6:1;,145,18496,348645554,111740625,6.995016592485745,1.6416072893290263
206,2:0:1;3:6:1;,291,36992,233171558,74750625,6.990050339592395,1.6412342739385504
207,2:6:1;3:0:1;,73,9248,35086912,11251125,6.9851011236206615,1.6408637179672112
208,-1:-2:1;0:-2:1;,293,36992,140791552,45158625,6.980168828078431,1.6404873052875268
209,-1:-2:1;0:2:1;,147,18496,70617728,22656375,6.975253337664315,1.6401133560033259
210,-1:2:1;0:-2:1;,295,36992,28335872,9093375,6.970354538251475,1.6397418459988686
211,-1:2:1;0:2:1;,37,4624,17765408,5702625,6.965472316871729,1.63937275147233
212,0:-2:1;1:-2:1;,297,36992,142567168,45775125,6.960606561699913,1.639006048930708
213,0:-2:1;1:2:1;,149,18496,71505536,22964625,6.955757162038517,1.638641715184827
214,0:2:1;1:-2:1;,299,36992,143454976,46083375,6.950924008302573,1.63827972734444
215,0:2:1;1:2:1;,75,9248,7194944,2311875,6.946106992004798,1.637920062813426
216,-5:-6:1;5:6:1;,151,18496,40218396,12929375,6.9365209431756,1.6372030072472354
217,-5:-6:2;,303,36992,726149492,233499375,6.9317516990277275,1.6368478973126683
218,5:6:2;,19,2312,45522991,14641875,6.926998169057094,1.6364950370591582
219,-6:5:1;7:2:1;,305,36992,730564256,235040625,6.922260250050431,1.6361010320094382
220,-7:-2:1;-6:5:1;,9,1088,7183928,2311875,6.917537839808027,1.6357094955756308
221,-7:-2:1;6:-5:1;,307,36992,734957056,236581875,6.9128308371305,1.635320404615449
222,6:-5:1;7:2:1;,77,9248,184288364,59338125,6.908139141805777,1.634933736275148
223,-6:-2:1;7:5:1;,309,36992,49289528,15874875,6.9034626545963045,1.6345359336891165
224,-7:-5:1;-6:-2:1;,155,18496,370766192,119446875,6.8988012772264415,1.6341405889123766
225,-7:-5:1;6:2:1;,311,36992,743721848,239664375,6.894154912370076,1.6337476792221381
226,6:2:1;7:5:1;,39,4624,31079638,10018125,6.88952346363843,1.6333571821750312
227,-6:2:1;7:-5:1;,313,36992,149618768,48241125,6.884906835568061,1.6329556996252623
228,-7:5:1;-6:2:1;,157,18496,375138184,120988125,6.880304933609052,1.63255666359653
229,-7:5:1;6:-2:1;,315,36992,1327088,428125,6.8757176641134,1.632160051779028
230,6:-2:1;7:-5:1;,79,9248,188660356,60879375,6.871144934323576,1.631765842133567
231,-6:-5:1;7:-2:1;,317,36992,756817016,244288125,6.8665866523612715,1.6313607910825547
232,-7:2:1;-6:-5:1;,159,18496,42166256,13614375,6.862042727216323,1.630958174839395
233,-7:2:1;6:5:1;,319,36992,30446728,9833175,6.857513068735809,1.6305579715004759
234,6:5:1;7:-2:1;,5,578,47708987,15412500,6.8529975876133165,1.6301601594243127
235,-3:-7:1;-3:0:1;,161,18496,42649464,13785625,6.844008804386062,1.6293629340777294
236,-3:-7:1;3:0:1;,81,9248,193009228,62420625,6.835075679616054,1.6285751183645256
237,-3:0:1;-3:7:1;,163,18496,388191736,125611875,6.826197528269601,1.627796546554121
238,-3:0:1;3:-7:1;,41,4624,32530418,10531875,6.817373677882595,1.6270270567878653
239,-3:0:1;3:7:1;,165,18496,392538296,127153125,6.808603468254863,1.6262664909665436
240,-3:7:1;3:0:1;,83,9248,197355788,63961875,6.799886251153754,1.625514694641786
241,3:-7:1;3:0:1;,167,18496,132294952,42898125,6.791221390026626,1.624771516911221
242,3:0:1;3:7:1;,21,2312,49882267,16183125,6.782608259721918,1.6240368103172227
243,-5:-5:1;0:-6:1;,169,18496,401221012,130235625,6.774046246218495,1.6232730209322004
244,-5:-5:1;0:6:1;,5,544,1318248,428125,6.765534746362977,1.622517819839521
245,-5:-6:1;0:-5:1;,171,18496,405546764,131776875,6.757073167614781,1.6217710628930164
246,-5:-6:1;0:5:1;,43,4624,20385482,6627375,6.748660927798581,1.621032609156613
247,-5:5:1;0:-6:1;,173,18496,136624172,44439375,6.7402974548639545,1.620302320815405
248,-5:5:1;0:6:1;,87,9248,206017696,67044375,6.73198218665195,1.61958006308967
249,-5:6:1;0:-5:1;,175,18496,414198268,134859375,6.72371457066835,1.6188657041517136
250,-5:6:1;0:5:1;,11,1156,17348381,5651250,6.715494063863382,1.6181591150454349
251,0:-5:1;5:-6:1;,177,18496,83704804,27280125,6.707320132417681,1.617460169608509
252,0:-5:1;5:6:1;,89,9248,210343448,68585625,6.699192251534281,1.6167687443970877
253,0:-6:1;5:-5:1;,179,18496,46983308,15326875,6.691109905236423,1.6160847186129255
254,0:-6:1;5:5:1;,45,4624,106253162,34678125,6.683072586171004,1.6154079740328375
255,0:5:1;5:-6:1;,181,18496,427175524,139483125,6.675079795417473,1.6147383949404042
256,0:5:1;5:6:1;,91,9248,2862256,935025,6.667131042301983,1.6140758680598395
257,0:6:1;5:-5:1;,183,18496,431501276,141024375,6.659225844216636,1.6134202824919437
258,0:6:1;5:5:1;,23,2312,54208019,17724375,6.651363726443666,1.6127715296520624
259,-2:-1:1;4:-7:1;,369,36992,869487712,284360625,6.647448676440283,1.612443927932705
260,-2:-7:1;4:1:1;,185,18496,9684968,3168125,6.643544221984366,1.6121180232282764
261,-2:1:1;4:7:1;,371,36992,124829504,40843125,6.639650305879876,1.6117938023784883
262,-2:7:1;4:-1:1;,93,9248,218991484,71668125,6.635766871392647,1.6114712523588635
263,-4:-1:1;-2:-7:1;,373,36992,292708448,95814375,6.631893862245441,1.6111503602789854
264,-4:-1:1;2:7:1;,11,1088,25890728,8476875,6.628031222613042,1.6108311133807791
265,-4:-7:1;-2:1:1;,375,36992,176488832,57796875,6.624178897117436,1.6105134990368144
266,-4:-7:1;2:-1:1;,47,4624,36858482,12073125,6.6203368308230415,1.6101975047486377
267,-4:1:1;-2:7:1;,377,36992,886762976,290525625,6.616504969232015,1.6098831181451279
268,-4:1:1;2:-7:1;,189,18496,63494456,20806875,6.612683258279606,1.609570326980879
269,-4:7:1;-2:-1:1;,379,36992,99009088,32451875,6.608871644329587,1.609259119134605
270,-4:7:1;2:1:1;,95,9248,8932412,2928375,6.605070074169731,1.6089494826075714
271,2:-1:1;4:7:1;,381,36992,895400608,293608125,6.601278495007357,1.6086414055220486
272,2:-7:1;4:-1:1;,191,18496,149593336,49063125,6.59749685446493,1.60833487611979
273,2:1:1;4:-7:1;,383,36992,899719424,295149375,6.593725100575722,1.6080298827605324
274,2:7:1;4:1:1;,3,289,56367427,18495000,6.589963181779523,1.6077264139205185
275,-2:-7:1;7:-6:1;,385,36992,100448308,32965625,6.586211046918415,1.607418923827808
276,-7:6:1;-2:-7:1;,193,18496,453095356,148730625,6.5824686452325984,1.6071129619054996
277,-7:6:1;2:7:1;,387,36992,908346652,298231875,6.578735926356268,1.6068085167829045
278,2:7:1;7:-6:1;,97,9248,75875216,24916875,6.575012840313551,1.6065055772019292
279,-5:-6:1;-5:1:1;,389,36992,912599576,299773125,6.571299337514487,1.606110933658164
280,-5:-6:1;5:-1:1;,195,18496,91469656,30054375,6.567595368751068,1.6057182067740354
281,-5:1:1;5:6:1;,23,2176,17976344,5908125,6.563900885193326,1.6053273826060017
282,5:-1:1;5:6:1;,49,4624,114861316,37760625,6.560215838385471,1.604938447345585
283,-5:-6:1;0:0:1;,99,9248,231812102,76291875,6.54556906242107,1.603354560823081
284,-5:0:1;0:-6:1;,25,2312,58475393,19265625,6.531069492725954,1.601800663124574
285,-5:0:1;0:6:1;,101,9248,235991042,77833125,6.5167141997488836,1.600275909662194
286,-5:6:1;0:0:1;,3,272,7002368,2311875,6.502500340529183,1.598779487300341
287,0:-6:1;5:0:1;,103,9248,240169982,79374375,6.488425155317461,1.597310612903658
288,0:0:1;5:-6:1;,13,1156,60564863,20036250,6.4744859643595865,1.5958685319647803
289,0:0:1;5:6:1;,105,9248,244348922,80915625,6.460680164834556,1.5944525173067987
290,0:6:1;5:0:1;,53,4624,123219196,40843125,6.447005227937479,1.5930618678557267
291,-5:-1:1;5:6:1;,25,2176,11621608,3853125,6.443606651475615,1.5927088034712507
292,-5:-6:1;-5:-1:1;,213,18496,18331848,6079375,6.440216062274841,1.5923573108487465
293,-5:-6:1;5:1:1;,427,36992,992002904,329056875,6.436833422880189,1.5920073795054746
294,5:1:1;5:6:1;,107,9248,248521504,82456875,6.433458696099532,1.591658999051797
295,-4:5:1;5:-6:1;,215,18496,166374988,55228125,6.4267328329112186,1.5909635083593283
296,-5:6:1;-4:5:1;,27,2312,12530173,4161375,6.42003818033721,1.5902741265989477
297,-5:6:1;4:-5:1;,217,18496,503288876,167225625,6.4133744500561995,1.5895907735570316
298,4:-5:1;5:-6:1;,109,9248,84228472,27999375,6.406741357723752,1.588913370419507
299,-5:1:1;-5:6:1;,437,36992,337607488,112254375,6.403436213000081,1.588575229170155
300,-5:1:1;5:-6:1;,219,18496,169150544,56255625,6.400138622899505,1.5882385532142804
301,-5:6:1;5:-1:1;,439,36992,338994688,112768125,6.396848552965321,1.5879033330388634
