rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
17332,A=6.4|t=10.14,29727,36992,1,1,0.3154394267728413,0.0
17333,A=6.4|t=10.15,29729,36992,1,1,0.3153423670956728,0.0
17334,A=6.4|t=10.16,14865,18496,1,1,0.31529383970567204,0.0
17335,A=6.4|t=11.12,7433,9248,1,1,0.3151967898222889,0.0
17336,A=6.4|t=11.13,3717,4624,1,1,0.31500270963892113,0.0
17337,A=6.4|t=11.14,59477,73984,1,1,0.3148814227813822,0.0
17338,A=6.4|t=11.15,59479,73984,1,1,0.31483291089325477,0.0
17339,A=6.4|t=11.16,7435,9248,1,1,0.3148086555608979,0.0
17340,A=6.4|t=12.12,29741,36992,1,1,0.3147601461195291,0.0
17341,A=6.4|t=12.13,29743,36992,1,1,0.3146631321297886,0.0
17342,A=6.4|t=12.14,1859,2312,1,1,0.3146146275811972,0.0
17343,A=6.4|t=12.5,29745,36992,1,1,0.3145661246633125,0.0
17344,A=6.4|t=12.6,29747,36992,1,1,0.31446912371922353,0.0
17345,A=6.4|t=12.7,7437,9248,1,1,0.31442062569280044,0.0
17346,A=6.4|t=13.5,875,1088,1,1,0.3143236345306483,0.0
17347,A=6.4|t=13.6,14877,18496,1,1,0.31412967176605255,0.0
17348,A=6.4|t=13.7,7439,9248,1,1,0.3140327001618562,0.0
17349,A=6.4|t=14.5,29757,36992,1,1,0.31398421680390004,0.0
17350,A=6.4|t=14.6,59519,73984,1,1,0.3138630155368784,0.0
17351,A=6.4|t=14.7,59523,73984,1,1,0.3137660618538804,0.0
17352,A=6.4|t=14.8,14881,18496,1,1,0.31374182445115845,0.0
17353,A=6.4|t=15.6,29763,36992,1,1,0.3136933508672516,0.0
17354,A=6.4|t=15.7,29765,36992,1,1,0.31359640858520405,0.0
17355,A=6.4|t=15.8,14883,18496,1,1,0.31354793988684454,0.0
17356,A=6.4|t=16.0,14885,18496,1,1,0.3133540813752803,0.0
17357,A=6.4|t=16.1,7443,9248,1,1,0.31325716188709174,0.0
17358,A=6.4|t=16.16,14887,18496,1,1,0.31316024890946564,0.0
17359,A=6.4|t=16.6,59549,73984,1,1,0.31313602168223204,0.0
17360,A=6.4|t=16.7,3503,4352,1,1,0.31308756844827645,0.0
17361,A=6.4|t=16.8,1861,2312,1,1,0.31306334244152734,0.0
17362,A=6.4|t=2.10,14889,18496,1,1,0.31296644248240246,0.0
17363,A=6.4|t=2.11,29779,36992,1,1,0.31291799494337175,0.0
17364,A=6.4|t=2.9,7445,9248,1,1,0.31286954903121666,0.0
17365,A=6.4|t=3.10,14891,18496,1,1,0.3127726620870957,0.0
17366,A=6.4|t=3.11,59569,73984,1,1,0.31265156255617355,0.0
17367,A=6.4|t=3.12,59571,73984,1,1,0.31260312558988085,0.0
17368,A=6.4|t=3.9,14893,18496,1,1,0.3125789077165535,0.0
17369,A=6.4|t=4.10,7447,9248,1,1,0.31248204028838483,0.0
17370,A=6.4|t=4.11,931,1156,1,1,0.3122883249418852,0.0
17371,A=6.4|t=4.12,14897,18496,1,1,0.3121914770218078,0.0
17372,A=6.4|t=5.10,29795,36992,1,1,0.31214305549968047,0.0
17373,A=6.4|t=5.11,29797,36992,1,1,0.31204621733070276,0.0
17374,A=6.4|t=5.12,14899,18496,1,1,0.31199780068363414,0.0
17375,A=6.4|t=5.3,29799,36992,1,1,0.3119493856613672,0.0
17376,A=6.4|t=5.4,1753,2176,1,1,0.31185256049080123,0.0
17377,A=6.4|t=5.5,14901,18496,1,1,0.31180415034228454,0.0
17378,A=6.4|t=6.1,59605,73984,1,1,0.31177994587717,0.0
17379,A=6.4|t=6.2,59607,73984,1,1,0.31173153816516025,0.0
17380,A=6.4|t=6.3,14903,18496,1,1,0.3116105259907808,0.0
17381,A=6.4|t=6.4,14905,18496,1,1,0.31141692762214757,0.0
17382,A=6.4|t=6.5,7453,9248,1,1,0.31132013817922854,0.0
17383,A=6.4|t=7.1,29813,36992,1,1,0.3112717458927373,0.0
17384,A=6.4|t=7.2,29815,36992,1,1,0.3111749661891462,0.0
17385,A=6.4|t=7.3,29817,36992,1,1,0.3110781929773519,0.0
17386,A=6.4|t=7.4,29819,36992,1,1,0.31098142625648334,0.0
17387,A=6.4|t=7.5,7455,9248,1,1,0.3109330453298742,0.0
17388,A=6.4|t=8.1,59641,73984,1,1,0.3109088554749781,0.0
17389,A=6.4|t=8.2,59643,73984,1,1,0.3108604769819356,0.0
17390,A=6.4|t=8.3,14911,18496,1,1,0.3108362883437616,0.0
17391,A=6.4|t=9.14,59645,73984,1,1,0.31081210011113464,0.0
17392,A=6.4|t=9.15,59647,73984,1,1,0.3107637248624668,0.0
17393,A=6.4|t=9.16,233,289,1,1,0.3107395378463985,0.0
17394,A=6.5|t=0.0,3729,4624,1,1,0.31035260072703774,0.0
17395,A=6.5|t=0.1,7459,9248,1,1,0.31015917107723534,0.0
17396,A=6.5|t=0.10,59673,73984,1,1,0.3101349941944012,0.0
17397,A=6.5|t=0.11,59675,73984,1,1,0.31008664164417765,0.0
17398,A=6.5|t=0.12,14919,18496,1,1,0.31006246597676085,0.0
17399,A=6.5|t=0.16,14921,18496,1,1,0.30986907522032,0.0
17400,A=6.5|t=0.5,59685,73984,1,1,0.30984490319842284,0.0
17401,A=6.5|t=0.6,3511,4352,1,1,0.30979656036958436,0.0
17402,A=6.5|t=0.7,7461,9248,1,1,0.3097723895626161,0.0
17403,A=6.5|t=1.0,3731,4624,1,1,0.3095790376838988,0.0
17404,A=6.5|t=1.1,14925,18496,1,1,0.30948237146114904,0.0
17405,A=6.5|t=1.10,29851,36992,1,1,0.3094340407785467,0.0
17406,A=6.5|t=1.11,29853,36992,1,1,0.30933738427034435,0.0
17407,A=6.5|t=1.12,14927,18496,1,1,0.3092890584445274,0.0
17408,A=6.5|t=1.16,933,1156,1,1,0.30919241164892014,0.0
17409,A=6.5|t=10.0,59713,73984,1,1,0.30916825096161143,0.0
17410,A=6.5|t=10.11,59715,73984,1,1,0.30911993080081074,0.0
17411,A=6.5|t=10.12,59719,73984,1,1,0.30902329533409756,0.0
17412,A=6.5|t=10.13,3513,4352,1,1,0.3089749800279681,0.0
17413,A=6.5|t=10.15,29861,36992,1,1,0.3089508229816628,0.0
17414,A=6.5|t=10.16,14931,18496,1,1,0.30890251010250314,0.0
17415,A=6.5|t=11.0,29863,36992,1,1,0.3088541988411881,0.0
17416,A=6.5|t=11.11,29865,36992,1,1,0.30875758117165775,0.0
17417,A=6.5|t=11.12,1757,2176,1,1,0.30856436524196323,0.0
17418,A=6.5|t=11.13,29871,36992,1,1,0.3084677669800665,0.0
17419,A=6.5|t=11.15,1867,2312,1,1,0.3084194702744769,0.0
17420,A=6.5|t=11.16,14937,18496,1,1,0.3083228817134735,0.0
17421,A=6.5|t=11.5,29875,36992,1,1,0.30827458985784323,0.0
17422,A=6.5|t=11.6,29877,36992,1,1,0.3081780109957849,0.0
17423,A=6.5|t=11.7,14939,18496,1,1,0.30812972398914024,0.0
17424,A=6.5|t=12.0,59757,73984,1,1,0.3081055810918668,0.0
17425,A=6.5|t=12.11,59759,73984,1,1,0.30805729650934977,0.0
17426,A=6.5|t=12.12,59763,73984,1,1,0.30796073219205744,0.0
17427,A=6.5|t=12.13,59765,73984,1,1,0.3079124524570658,0.0
17428,A=6.5|t=12.15,29883,36992,1,1,0.3078883131954361,0.0
17429,A=6.5|t=12.16,7471,9248,1,1,0.307840035883842,0.0
17430,A=6.5|t=12.5,879,1088,1,1,0.3077434861069354,0.0
17431,A=6.5|t=12.6,14945,18496,1,1,0.3075504059352219,0.0
17432,A=6.5|t=12.7,7473,9248,1,1,0.30745387553868603,0.0
17433,A=6.5|t=13.5,29893,36992,1,1,0.3074056127623702,0.0
17434,A=6.5|t=13.6,29895,36992,1,1,0.3073090920531022,0.0
17435,A=6.5|t=13.7,3737,4624,1,1,0.3072608341199343,0.0
17436,A=6.5|t=15.5,59793,73984,1,1,0.3072367057586696,0.0
17437,A=6.5|t=15.6,59795,73984,1,1,0.30718845024671104,0.0
17438,A=6.5|t=15.7,14949,18496,1,1,0.30716432309599034,0.0
17439,A=6.5|t=16.0,14951,18496,1,1,0.306971320414647,0.0
17440,A=6.5|t=16.1,1869,2312,1,1,0.3068748287555207,0.0
17441,A=6.5|t=16.16,14953,18496,1,1,0.3067783435496069,0.0
17442,A=6.5|t=16.5,29907,36992,1,1,0.30673010336633505,0.0
17443,A=6.5|t=16.6,29909,36992,1,1,0.30663362783862147,0.0
17444,A=6.5|t=16.7,14955,18496,1,1,0.3065853924939644,0.0
17445,A=6.5|t=2.10,59821,73984,1,1,0.30656127542638856,0.0
17446,A=6.5|t=2.11,207,256,1,1,0.3065130425006748,0.0
17447,A=6.5|t=2.12,3739,4624,1,1,0.30648892664251004,0.0
17448,A=6.5|t=4.10,29913,36992,1,1,0.306440696135497,0.0
17449,A=6.5|t=4.11,29915,36992,1,1,0.30634423995836085,0.0
17450,A=6.5|t=4.12,7479,9248,1,1,0.30629601428802183,0.0
17451,A=6.5|t=5.0,59833,73984,1,1,0.3062719020573626,0.0
17452,A=6.5|t=5.1,59835,73984,1,1,0.30622367880499707,0.0
17453,A=6.5|t=5.10,59839,73984,1,1,0.3061272371357002,0.0
17454,A=6.5|t=5.11,59847,73984,1,1,0.30593437313582894,0.0
17455,A=6.5|t=5.12,59851,73984,1,1,0.305837950803531,0.0
17456,A=6.5|t=5.2,14963,18496,1,1,0.3058138462273563,0.0
17457,A=6.5|t=5.4,29927,36992,1,1,0.30576563828319225,0.0
17458,A=6.5|t=5.5,29929,36992,1,1,0.30566922722722956,0.0
17459,A=6.5|t=5.6,14965,18496,1,1,0.30562102411521547,0.0
17460,A=6.5|t=6.0,29931,36992,1,1,0.305572822613703,0.0
17461,A=6.5|t=6.1,29933,36992,1,1,0.30547642444175155,0.0
17462,A=6.5|t=6.10,14967,18496,1,1,0.3054282277710974,0.0
17463,A=6.5|t=6.11,1871,2312,1,1,0.30533183925989477,0.0
17464,A=6.5|t=6.12,1761,2176,1,1,0.30528364741913094,0.0
17465,A=6.5|t=6.2,14969,18496,1,1,0.3052354571881157,0.0
17466,A=6.5|t=6.4,7485,9248,1,1,0.3051390815548998,0.0
17467,A=6.5|t=6.5,3743,4624,1,1,0.304946349600717,0.0
17468,A=6.5|t=6.6,14973,18496,1,1,0.3048499932780304,0.0
17469,A=6.5|t=7.0,59893,73984,1,1,0.30482590520288044,0.0
17470,A=6.5|t=7.1,59895,73984,1,1,0.30477773025911226,0.0
17471,A=6.5|t=7.2,7487,9248,1,1,0.3047536433904674,0.0
17472,A=6.5|t=7.4,29949,36992,1,1,0.30470547085958855,0.0
17473,A=6.5|t=7.5,29951,36992,1,1,0.3046091306230994,0.0
17474,A=6.5|t=7.6,234,289,1,1,0.30456096291727436,0.0
17475,A=6.6|t=0.0,3745,4624,1,1,0.3041756791545654,0.0
17476,A=6.6|t=0.1,7491,9248,1,1,0.3039830758513104,0.0
17477,A=6.6|t=0.11,29965,36992,1,1,0.30393492904288627,0.0
17478,A=6.6|t=0.12,29967,36992,1,1,0.30383864024615503,0.0
17479,A=6.6|t=0.13,1873,2312,1,1,0.3037904982576335,0.0
17480,A=6.6|t=0.16,7493,9248,1,1,0.30359794636667164,0.0
17481,A=6.6|t=0.4,29973,36992,1,1,0.3035498124091766,0.0
17482,A=6.6|t=0.5,29975,36992,1,1,0.3034535493117306,0.0
17483,A=6.6|t=0.6,3747,4624,1,1,0.3034054201715653,0.0
17484,A=6.6|t=1.0,7495,9248,1,1,0.30321291966545694,0.0
17485,A=6.6|t=1.1,14991,18496,1,1,0.3031166790436349,0.0
17486,A=6.6|t=1.11,59965,73984,1,1,0.30309261989128755,0.0
17487,A=6.6|t=1.12,59967,73984,1,1,0.30304450279022965,0.0
17488,A=6.6|t=1.13,937,1156,1,1,0.30302044484149193,0.0
17489,A=6.6|t=1.16,14993,18496,1,1,0.302924217058172,0.0
17490,A=6.6|t=1.4,59973,73984,1,1,0.30290016111518286,0.0
17491,A=6.6|t=1.5,59975,73984,1,1,0.3028520504325195,0.0
17492,A=6.6|t=1.6,441,544,1,1,0.3028279956928188,0.0
17493,A=6.6|t=10.10,29989,36992,1,1,0.3027798874166121,0.0
17494,A=6.6|t=10.11,29991,36992,1,1,0.30268367567660387,0.0
17495,A=6.6|t=10.12,3749,4624,1,1,0.3026355722125884,0.0
17496,A=6.6|t=10.5,29993,36992,1,1,0.30258747035242256,0.0
17497,A=6.6|t=10.6,29995,36992,1,1,0.30249127144321253,0.0
17498,A=6.6|t=10.7,7499,9248,1,1,0.3024431743939543,0.0
17499,A=6.6|t=11.0,29997,36992,1,1,0.3023950789481183,0.0
17500,A=6.6|t=11.1,59995,73984,1,1,0.30237103182645014,0.0
17501,A=6.6|t=11.10,59999,73984,1,1,0.30227484734779786,0.0
17502,A=6.6|t=11.11,60007,73984,1,1,0.30208249762621386,0.0
17503,A=6.6|t=11.12,60011,73984,1,1,0.30198633238157235,0.0
17504,A=6.6|t=11.16,15003,18496,1,1,0.3019622920719497,0.0
17505,A=6.6|t=11.5,3751,4624,1,1,0.30186613483920915,0.0
17506,A=6.6|t=11.6,7503,9248,1,1,0.3016738395985526,0.0
17507,A=6.6|t=11.7,15007,18496,1,1,0.3015777015889286,0.0
17508,A=6.6|t=12.0,469,578,1,1,0.3014815699853023,0.0
17509,A=6.6|t=12.1,30017,36992,1,1,0.30143350658547136,0.0
17510,A=6.6|t=12.10,15009,18496,1,1,0.30138544478681994,0.0
17511,A=6.6|t=12.11,7505,9248,1,1,0.3012893259926281,0.0
17512,A=6.6|t=12.12,30021,36992,1,1,0.30124126899687437,0.0
17513,A=6.6|t=12.16,883,1088,1,1,0.3011932136018735,0.0
17514,A=6.6|t=12.5,30023,36992,1,1,0.30114515980751844,0.0
17515,A=6.6|t=12.6,30025,36992,1,1,0.3010490570203201,0.0
17516,A=6.6|t=12.7,15013,18496,1,1,0.3010010080272633,0.0
17517,A=6.6|t=13.0,30027,36992,1,1,0.3009529606344264,0.0
17518,A=6.6|t=13.1,60055,73984,1,1,0.3009289375380567,0.0
17519,A=6.6|t=13.16,7507,9248,1,1,0.30090491484170223,0.0
17520,A=6.6|t=16.0,1877,2312,1,1,0.30071274766980455,0.0
17521,A=6.6|t=16.1,15017,18496,1,1,0.3006166736817633,0.0
17522,A=6.6|t=16.11,60069,73984,1,1,0.3005926561843906,0.0
17523,A=6.6|t=16.12,60071,73984,1,1,0.30054462238911783,0.0
17524,A=6.6|t=16.13,7509,9248,1,1,0.3005206060911907,0.0
17525,A=6.6|t=16.16,15019,18496,1,1,0.3004245448972351,0.0
17526,A=6.6|t=16.4,60077,73984,1,1,0.30040053059811783,0.0
17527,A=6.6|t=16.5,60079,73984,1,1,0.30035250319903584,0.0
17528,A=6.6|t=16.6,3755,4624,1,1,0.30032849009904466,0.0
17529,A=6.6|t=4.0,30041,36992,1,1,0.3002804650980953,0.0
17530,A=6.6|t=4.1,60083,73984,1,1,0.3002564531971103,0.0
17531,A=6.6|t=4.16,15021,18496,1,1,0.3002324416957677,0.0
17532,A=6.6|t=5.0,7511,9248,1,1,0.3001363996865528,0.0
17533,A=6.6|t=5.1,30045,36992,1,1,0.3000883810794525,0.0
17534,A=6.6|t=5.10,15023,18496,1,1,0.30004036407054874,0.0
17535,A=6.6|t=5.11,939,1156,1,1,0.29994433484690436,0.0
17536,A=6.6|t=5.12,30049,36992,1,1,0.29989632263195104,0.0
17537,A=6.6|t=5.16,15025,18496,1,1,0.2998483120147686,0.0
17538,A=6.6|t=5.5,30051,36992,1,1,0.29980030299525084,0.0
17539,A=6.6|t=5.6,30053,36992,1,1,0.2997042897487833,0.0
17540,A=6.6|t=5.7,15027,18496,1,1,0.29965628552162094,0.0
17541,A=6.6|t=6.0,30055,36992,1,1,0.299608282891698,0.0
17542,A=6.6|t=6.1,60111,73984,1,1,0.29958428217566785,0.0
17543,A=6.6|t=6.10,60115,73984,1,1,0.29948828330411453,0.0
17544,A=6.6|t=6.11,60123,73984,1,1,0.29929630472256563,0.0
17545,A=6.6|t=6.12,60127,73984,1,1,0.2992003250108703,0.0
17546,A=6.6|t=6.16,1879,2312,1,1,0.2991763310806232,0.0
17547,A=6.6|t=6.5,15033,18496,1,1,0.299080359349945,0.0
17548,A=6.6|t=6.6,15035,18496,1,1,0.2988884350393136,0.0
17549,A=6.6|t=6.7,3759,4624,1,1,0.29879248245766216,0.0
17550,A=6.6|t=7.10,1769,2176,1,1,0.29874450855988094,0.0
17551,A=6.6|t=7.11,30075,36992,1,1,0.2986485655498776,0.0
17552,A=6.6|t=7.12,7519,9248,1,1,0.2986005964374433,0.0
17553,A=6.6|t=7.5,30077,36992,1,1,0.2985526289199122,0.0
17554,A=6.6|t=7.6,30079,36992,1,1,0.2984566986691362,0.0
17555,A=6.6|t=7.7,235,289,1,1,0.29840873593567907,0.0
17556,A=6.7|t=0.0,3761,4624,1,1,0.29802509146037254,0.0
17557,A=6.7|t=0.1,7523,9248,1,1,0.29783330747326525,0.0
17558,A=6.7|t=0.12,60185,73984,1,1,0.2978093362673747,0.0
17559,A=6.7|t=0.13,60187,73984,1,1,0.2977613950504464,0.0
17560,A=6.7|t=0.14,15047,18496,1,1,0.29773742503938233,0.0
17561,A=6.7|t=0.16,15049,18496,1,1,0.29754567928672254,0.0
17562,A=6.7|t=0.3,3541,4352,1,1,0.2975217128594233,0.0
17563,A=6.7|t=0.4,60199,73984,1,1,0.2974737811992012,0.0
17564,A=6.7|t=0.5,7525,9248,1,1,0.29744981596625214,0.0
17565,A=6.7|t=1.0,3763,4624,1,1,0.2972581084327975,0.0
17566,A=6.7|t=1.1,15053,18496,1,1,0.2971622642181209,0.0
17567,A=6.7|t=1.16,7527,9248,1,1,0.29706642637035,0.0
17568,A=6.7|t=1.3,30109,36992,1,1,0.29701850983378997,0.0
17569,A=6.7|t=1.4,30111,36992,1,1,0.2969226815347915,0.0
17570,A=6.7|t=1.5,941,1156,1,1,0.2968747697721421,0.0
17571,A=6.7|t=10.10,15057,18496,1,1,0.29677895102001384,0.0
17572,A=6.7|t=10.11,30115,36992,1,1,0.2967310440303237,0.0
17573,A=6.7|t=10.5,30117,36992,1,1,0.29663523482316345,0.0
17574,A=6.7|t=10.6,30121,36992,1,1,0.29644363549476493,0.0
17575,A=6.7|t=10.7,30123,36992,1,1,0.29634784537183695,0.0
17576,A=6.7|t=10.9,443,544,1,1,0.2962999526953211,0.0
17577,A=6.7|t=11.10,1883,2312,1,1,0.29610839788645066,0.0
17578,A=6.7|t=11.11,15065,18496,1,1,0.2960126300188532,0.0
17579,A=6.7|t=11.5,30131,36992,1,1,0.2959647484688949,0.0
17580,A=6.7|t=11.6,30133,36992,1,1,0.2958689901361312,0.0
17581,A=6.7|t=11.7,15067,18496,1,1,0.29582111335311484,0.0
17582,A=6.7|t=11.9,3767,4624,1,1,0.2957253645532862,0.0
17583,A=6.7|t=12.0,60273,73984,1,1,0.2957014283462114,0.0
17584,A=6.7|t=12.1,60275,73984,1,1,0.29565355712342795,0.0
17585,A=6.7|t=12.10,60279,73984,1,1,0.2955578194429582,0.0
17586,A=6.7|t=12.11,60281,73984,1,1,0.295509952985061,0.0
17587,A=6.7|t=12.2,1773,2176,1,1,0.2954860203516507,0.0
17588,A=6.7|t=12.9,15071,18496,1,1,0.295438156275841,0.0
17589,A=6.7|t=13.0,30143,36992,1,1,0.2953902937879577,0.0
17590,A=6.7|t=13.1,30145,36992,1,1,0.2952945735755494,0.0
17591,A=6.7|t=13.2,15073,18496,1,1,0.2952467158508136,0.0
17592,A=6.7|t=14.0,60293,73984,1,1,0.2952227875837668,0.0
17593,A=6.7|t=14.1,60295,73984,1,1,0.29517493224024927,0.0
17594,A=6.7|t=14.2,7537,9248,1,1,0.29515100516375237,0.0
17595,A=6.7|t=15.12,60297,73984,1,1,0.2951270784840791,0.0
17596,A=6.7|t=15.13,3547,4352,1,1,0.29507922631515066,0.0
17597,A=6.7|t=15.14,15075,18496,1,1,0.29505530082586934,0.0
17598,A=6.7|t=16.0,15077,18496,1,1,0.29486391119426886,0.0
17599,A=6.7|t=16.1,7539,9248,1,1,0.29476822589886725,0.0
17600,A=6.7|t=16.12,30157,36992,1,1,0.2947203856308977,0.0
17601,A=6.7|t=16.13,30159,36992,1,1,0.29462470985389544,0.0
17602,A=6.7|t=16.14,1885,2312,1,1,0.29457687434465213,0.0
17603,A=6.7|t=16.16,15081,18496,1,1,0.2944812080841557,0.0
17604,A=6.7|t=2.3,60325,73984,1,1,0.2944572925102028,0.0
17605,A=6.7|t=2.4,60327,73984,1,1,0.2944094625516104,0.0
17606,A=6.7|t=2.5,7541,9248,1,1,0.2943855481669447,0.0
17607,A=6.7|t=3.0,60329,73984,1,1,0.2943616341786818,0.0
17608,A=6.7|t=3.15,30165,36992,1,1,0.29433772058680835,0.0
17609,A=6.7|t=3.16,15083,18496,1,1,0.29428989459217814,0.0
17610,A=6.7|t=4.0,30167,36992,1,1,0.29424207018294857,0.0
17611,A=6.7|t=4.15,3771,4624,1,1,0.2941942473590149,0.0
17612,A=6.7|t=4.16,15085,18496,1,1,0.29409860646661434,0.0
17613,A=6.7|t=5.0,60341,73984,1,1,0.2940746972341597,0.0
17614,A=6.7|t=5.15,30171,36992,1,1,0.2940507883979372,0.0
17615,A=6.7|t=5.16,7543,9248,1,1,0.2940029719141355,0.0
17616,A=6.7|t=5.6,30173,36992,1,1,0.29395515701510433,0.0
17617,A=6.7|t=5.7,1775,2176,1,1,0.29385953197093273,0.0
17618,A=6.7|t=5.8,943,1156,1,1,0.29381172182558224,0.0
17619,A=6.7|t=6.10,30177,36992,1,1,0.293763913264582,0.0
17620,A=6.7|t=6.11,30179,36992,1,1,0.2936683008952125,0.0
17621,A=6.7|t=6.12,7545,9248,1,1,0.29362049708663324,0.0
17622,A=6.7|t=6.6,15091,18496,1,1,0.2935248942211605,0.0
17623,A=6.7|t=6.7,15093,18496,1,1,0.2933337074940201,0.0
17624,A=6.7|t=6.8,7547,9248,1,1,0.29323812363067386,0.0
17625,A=6.7|t=7.10,15095,18496,1,1,0.2931425460996913,0.0
17626,A=6.7|t=7.11,15097,18496,1,1,0.2929514100314615,0.0
17627,A=6.7|t=7.12,7549,9248,1,1,0.2928558514925368,0.0
17628,A=6.7|t=7.6,30197,36992,1,1,0.292808074596505,0.0
17629,A=6.7|t=7.7,30199,36992,1,1,0.2927125255507791,0.0
17630,A=6.7|t=7.8,3775,4624,1,1,0.29266475340087517,0.0
17631,A=6.7|t=8.10,30201,36992,1,1,0.2926169828328045,0.0
17632,A=6.7|t=8.11,30203,36992,1,1,0.29252144644174327,0.0
17633,A=6.7|t=8.12,7551,9248,1,1,0.29247368061854323,0.0
17634,A=6.7|t=9.5,30205,36992,1,1,0.2924259163767573,0.0
17635,A=6.7|t=9.6,30207,36992,1,1,0.29233039263700916,0.0
17636,A=6.7|t=9.7,236,289,1,1,0.2922826331388376,0.0
17637,A=6.8|t=0.0,3777,4624,1,1,0.2919006140605061,0.0
17638,A=6.8|t=0.1,7555,9248,1,1,0.2917096424484874,0.0
17639,A=6.8|t=0.16,1889,2312,1,1,0.2915186961123092,0.0
17640,A=6.8|t=1.0,7557,9248,1,1,0.2913277750452814,0.0
17641,A=6.8|t=1.1,15115,18496,1,1,0.2912323239856092,0.0
17642,A=6.8|t=1.16,3779,4624,1,1,0.29113687924071724,0.0
17643,A=6.8|t=1.2,60465,73984,1,1,0.29111301904108083,0.0
17644,A=6.8|t=1.3,60467,73984,1,1,0.2910652998256201,0.0
17645,A=6.8|t=1.4,15117,18496,1,1,0.29104144080976996,0.0
17646,A=6.8|t=10.10,30235,36992,1,1,0.2909937239617645,0.0
17647,A=6.8|t=10.5,7559,9248,1,1,0.29094600869193205,0.0
17648,A=6.8|t=10.6,15119,18496,1,1,0.29085058288636817,0.0
17649,A=6.8|t=10.7,30239,36992,1,1,0.29080287235042834,0.0
17650,A=6.8|t=10.8,945,1156,1,1,0.2907551633922438,0.0
17651,A=6.8|t=10.9,15121,18496,1,1,0.29065975020872376,0.0
17652,A=6.8|t=11.10,7561,9248,1,1,0.2905643433349735,0.0
17653,A=6.8|t=11.8,15123,18496,1,1,0.29046894277015856,0.0
17654,A=6.8|t=11.9,15125,18496,1,1,0.29027816056399736,0.0
17655,A=6.8|t=12.10,30251,36992,1,1,0.2902304689542381,0.0
17656,A=6.8|t=12.8,7563,9248,1,1,0.29018277892098276,0.0
17657,A=6.8|t=12.9,15127,18496,1,1,0.2900874035835674,0.0
17658,A=6.8|t=13.1,60509,73984,1,1,0.29006356073436573,0.0
17659,A=6.8|t=13.2,60511,73984,1,1,0.29001587621805364,0.0
17660,A=6.8|t=13.3,1891,2312,1,1,0.2899920345509173,0.0
17661,A=6.8|t=14.1,30257,36992,1,1,0.2899443523986189,0.0
17662,A=6.8|t=14.13,60515,73984,1,1,0.28992051191343055,0.0
17663,A=6.8|t=14.14,60517,73984,1,1,0.2898728321249113,0.0
17664,A=6.8|t=14.15,30259,36992,1,1,0.28984899282155385,0.0
17665,A=6.8|t=14.2,30261,36992,1,1,0.2897536395471709,0.0
17666,A=6.8|t=14.3,15131,18496,1,1,0.28970596527322495,0.0
17667,A=6.8|t=15.1,60525,73984,1,1,0.28968212872701754,0.0
17668,A=6.8|t=15.13,60527,73984,1,1,0.28963445681606964,0.0
17669,A=6.8|t=15.14,60531,73984,1,1,0.2895391177196753,0.0
17670,A=6.8|t=15.15,60533,73984,1,1,0.28949145053402064,0.0
17671,A=6.8|t=15.2,60535,73984,1,1,0.2894437849232559,0.0
17672,A=6.8|t=15.3,7567,9248,1,1,0.2894199527084244,0.0
17673,A=6.8|t=16.0,473,578,1,1,0.28922930916128364,0.0
17674,A=6.8|t=16.1,15137,18496,1,1,0.28913399683403407,0.0
17675,A=6.8|t=16.13,60549,73984,1,1,0.2891101697360724,0.0
17676,A=6.8|t=16.14,60551,73984,1,1,0.2890625167206796,0.0
17677,A=6.8|t=16.15,7569,9248,1,1,0.2890386908032223,0.0
17678,A=6.8|t=16.16,15139,18496,1,1,0.28894339106801625,0.0
17679,A=6.8|t=2.14,60557,73984,1,1,0.28891956711780586,0.0
17680,A=6.8|t=2.15,60559,73984,1,1,0.2888719203976032,0.0
17681,A=6.8|t=2.16,3785,4624,1,1,0.28884809762758473,0.0
17682,A=6.8|t=2.2,30281,36992,1,1,0.2888004532676496,0.0
17683,A=6.8|t=2.3,30283,36992,1,1,0.28870516926782047,0.0
17684,A=6.8|t=2.4,7571,9248,1,1,0.2886575296277187,0.0
17685,A=6.8|t=3.14,30285,36992,1,1,0.28860989156068695,0.0
17686,A=6.8|t=3.15,30287,36992,1,1,0.2885146201454183,0.0
17687,A=6.8|t=3.16,1893,2312,1,1,0.2884669867969737,0.0
17688,A=6.8|t=3.2,60577,73984,1,1,0.28844317071250314,0.0
17689,A=6.8|t=3.3,60579,73984,1,1,0.28839553972300147,0.0
17690,A=6.8|t=3.4,15145,18496,1,1,0.28837172481794415,0.0
17691,A=6.8|t=4.14,60581,73984,1,1,0.2883479103059984,0.0
17692,A=6.8|t=4.15,60583,73984,1,1,0.28830028246139056,0.0
17693,A=6.8|t=4.16,7573,9248,1,1,0.2882764691287021,0.0
17694,A=6.8|t=5.7,30293,36992,1,1,0.28822884364249207,0.0
17695,A=6.8|t=5.8,30295,36992,1,1,0.28813359738637456,0.0
17696,A=6.8|t=5.9,3787,4624,1,1,0.2880859766162594,0.0
17697,A=6.8|t=6.7,15149,18496,1,1,0.28799073979139805,0.0
17698,A=6.8|t=6.8,15151,18496,1,1,0.28780028500024507,0.0
17699,A=6.8|t=6.9,947,1156,1,1,0.2877050670322939,0.0
