dataset,quantile,quantile_probability,score_min,score_max,margin,conditional_cdf,mean_margin,failure_probability
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,2,0.088766328250835719,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,3,0.21237215061652381,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,4,0.51605740343355744,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,5,0.77596401007040927,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,6,0.96476828265755576,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,7,0.99936390579382794,4.403851673914037,0.0065049019826448904
n4q29d43,5,0.2000010019983165,0.29058043203287603,0.94046434003944224,8,1,4.403851673914037,0.0065049019826448904
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,-5,9.3438785801116697e-06,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,-4,0.00015374974166999447,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,-3,0.0012481879998312395,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,-2,0.0078529749598412555,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,-1,0.039389447277512334,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,1,0.14193940971581887,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,2,0.36527668769488375,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,3,0.7525098047714105,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,4,0.95292949688258388,2.6993014498003558,0.039389447277512334
n4q19d43,1,0.1983565196278505,-0.79466585779395049,-0.23421700500436338,5,1,2.6993014498003558,0.039389447277512334
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,-5,1.789019725713314e-05,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,-4,0.00022966783663614989,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,-3,0.0017215858411759196,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,-2,0.010472465150315179,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,-1,0.050457847834386581,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,1,0.17695537581102061,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,2,0.43216355732378076,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,3,0.81750708205846301,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,4,0.97354005297609703,2.4864766271364811,0.050457847834386581
n4q19d43,2,0.19976818148279563,-0.23418256164078349,-0.11351944637911429,5,1,2.4864766271364811,0.050457847834386581
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,-5,1.8759855642222823e-05,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,-4,0.00024250368680966703,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,-3,0.0018428351173906724,2.4274170664041259,0.053095905207195662
n4q19d43,3,0.20198927400633693,-0.11294102024413376,-0.022111265199732076,-2,0.011096827579036064,2.4274170664041259,0.053095905207195662
