rank,feature_value,p_num,p_den,A_num,A_den,s_bits,g_bits
5048,A=11.10|t=16.1|e=16.0,171,2312,470596434688,208653357141,3.7570731676147813,1.173382257402448
5049,A=11.11|t=16.16|e=0.1,161,2176,63293015072,28064486633,3.7565459631357223,1.1733006254685272
5050,A=11.11|t=16.16|e=0.16,1369,18496,3767097316064,1670447052199,3.7560189512427793,1.1732190485493084
5051,A=11.11|t=16.16|e=1.0,2739,36992,685138224608,303828572679,3.7554921317953007,1.173137526589065
5052,A=11.11|t=16.16|e=16.0,685,9248,1884711577312,835833623635,3.7549655046527897,1.173056059532146
5053,A=11.11|t=16.1|e=0.1,2741,36992,7541172147808,3344554689611,3.7544390696749037,1.1729746473229763
5054,A=11.11|t=16.1|e=0.16,1371,18496,3771748993184,1672887442341,3.7539128267214528,1.1728932899060553
5055,A=11.11|t=16.1|e=1.0,2743,36992,7545823824928,3346995079753,3.7533867756524013,1.1728119872259586
5056,A=11.11|t=16.1|e=16.0,343,4624,134788386848,59789558479,3.7528609163278666,1.172730739227335
5057,A=11.12|t=16.16|e=0.1,2745,36992,7550475502048,3349435469895,3.7523352486081176,1.172649545854909
5058,A=11.12|t=16.16|e=0.16,1373,18496,3776400670304,1675327832483,3.751809772353578,1.1725684070534799
5059,A=11.12|t=16.16|e=1.0,2747,36992,7555127179168,3351875860037,3.751284487424823,1.1724873227679211
5060,A=11.12|t=16.16|e=16.0,687,9248,1889363254432,838274013777,3.750759393682579,1.1724062929431813
5061,A=11.12|t=16.1|e=0.1,2749,36992,7559778856288,3354316250179,3.7502344909877254,1.1723253175242818
5062,A=11.12|t=16.1|e=0.16,1375,18496,343732031584,152524383875,3.7497097792012943,1.1722443964563196
5063,A=11.12|t=16.1|e=1.0,2751,36992,1080632933344,479536662903,3.7491852581844682,1.1721635296844648
5064,A=11.12|t=16.1|e=16.0,43,578,118230568312,52468388053,3.7486609277985807,1.1720827171539616
5065,A=11.13|t=16.16|e=0.1,2753,36992,7569082210528,3359197030463,3.7481367879051177,1.172001958810129
5066,A=11.13|t=16.16|e=0.16,81,1088,222688472032,98835800751,3.747612838365715,1.1719212545983577
5067,A=11.13|t=16.16|e=1.0,2755,36992,7573733887648,3361637420605,3.747089079042159,1.1718406044641134
5068,A=11.13|t=16.16|e=16.0,689,9248,35736130784,15862535923,3.7465655097963877,1.1717600083529351
5069,A=11.13|t=16.1|e=0.1,2757,36992,7578385564768,3364077810747,3.7460421304904883,1.1716794662104342
5070,A=11.13|t=16.1|e=0.16,1379,18496,541479385952,240378428987,3.7455189409866985,1.171598977982296
5071,A=11.13|t=16.1|e=1.0,2759,36992,7583037241888,3366518200889,3.744995941147406,1.1715185436142785
5072,A=11.13|t=16.1|e=16.0,345,4624,948170385056,420967299495,3.7444731308351473,1.1714381630522128
5073,A=11.14|t=16.16|e=0.1,2761,36992,689789901728,306268962821,3.74395050991261,1.1713578362420027
5074,A=11.14|t=16.16|e=0.16,1381,18496,3795007378784,1685089393051,3.7434280782426277,1.1712775631296248
5075,A=11.14|t=16.16|e=1.0,2763,36992,7592340596128,3371398981173,3.742905835688187,1.1711973436611278
5076,A=11.14|t=16.16|e=16.0,691,9248,1898666608672,843154794061,3.7423837821124204,1.1711171777826335
5077,A=11.14|t=16.1|e=0.1,2765,36992,1085284610464,481977053045,3.741861917378609,1.1710370654403353
5078,A=11.14|t=16.1|e=0.16,1383,18496,3799659055904,1687529783193,3.741340241350185,1.1709570065804993
5079,A=11.14|t=16.1|e=1.0,2767,36992,7601643950368,3376279761457,3.740818753890724,1.170877001149463
5080,A=11.14|t=16.1|e=16.0,173,2312,475248111808,211093747283,3.7402974548639545,1.1707970490936368
5081,A=11.15|t=16.16|e=0.1,2769,36992,7606295627488,3378720151599,3.7397763441337486,1.170717150359502
5082,A=11.15|t=16.16|e=0.16,1385,18496,3804310733024,1689970173335,3.739255421564128,1.1706373048936118
5083,A=11.15|t=16.16|e=1.0,163,2176,447702782624,198891796573,3.738734687019262,1.170557512642592
5084,A=11.15|t=16.16|e=16.0,693,9248,24718419296,10981755639,3.738214140363465,1.170477773553138
5085,A=11.15|t=16.1|e=0.1,2773,36992,7615598981728,3383600931883,3.7376937814612003,1.1703980875720177
5086,A=11.15|t=16.1|e=0.16,1387,18496,3808962410144,1692410563477,3.7371736101770763,1.1703184546460703
5087,A=11.15|t=16.1|e=1.0,2775,36992,7620250658848,3386041322025,3.736653626375848,1.170238874722206
5088,A=11.15|t=16.1|e=16.0,347,4624,952822062176,423407689637,3.736133829922418,1.170159347747405
5089,A=11.16|t=16.16|e=0.1,2777,36992,7624902335968,3388481712167,3.735614220681833,1.1700798736687197
5090,A=11.16|t=16.16|e=0.16,1389,18496,3813614087264,1694850953619,3.7350947985192864,1.1700004524332726
5091,A=11.16|t=16.16|e=1.0,2779,36992,1089936287584,484417443187,3.7345755633001168,1.1699210839882566
5092,A=11.16|t=16.16|e=16.0,695,9248,1907969962912,848035574345,3.734056514889809,1.1698417682809357
5093,A=11.16|t=16.1|e=0.1,2781,36992,7634205690208,3393362492451,3.733537653153992,1.1697625052586438
5094,A=11.16|t=16.1|e=0.16,1391,18496,3818265764384,1697291343761,3.7330189779584395,1.169683294868785
5095,A=11.16|t=16.1|e=1.0,2783,36992,694441578848,308709352963,3.7325004891690714,1.1696041370588337
5096,A=11.16|t=16.1|e=16.0,87,1156,238786975184,106156971177,3.7319821866519507,1.169525031776335
5097,A=11.1|t=16.16|e=0.1,2785,36992,7643509044448,3398243272735,3.7314640702732844,1.169445978968903
5098,A=11.1|t=16.16|e=0.16,1393,18496,546131063072,242818819129,3.7309461398994257,1.1693669785842213
5099,A=11.1|t=16.16|e=1.0,2787,36992,7648160721568,3400683662877,3.7304283953968698,1.1692880305700442
5100,A=11.1|t=16.16|e=16.0,41,544,112507155296,50027997911,3.7299108366322558,1.1692091348741955
5101,A=11.1|t=16.1|e=0.1,2789,36992,7652812398688,3403124053019,3.7293934634723667,1.1691302914445674
5102,A=11.1|t=16.1|e=0.16,1395,18496,3827569118624,1702172124045,3.728876275784129,1.1690515002291222
5103,A=11.1|t=16.1|e=1.0,2791,36992,7657464075808,3405564443161,3.7283592734346116,1.1689727611758918
5104,A=11.1|t=16.1|e=16.0,349,4624,957473739296,425848079779,3.7278424562910266,1.168894074232976
5105,A=11.2|t=16.16|e=0.1,2793,36992,1094587964704,486857833329,3.727325824220729,1.1688154393485448
5106,A=11.2|t=16.16|e=0.16,1397,18496,348383708704,154964774017,3.726809377091216,1.1687368564708365
5107,A=11.2|t=16.16|e=1.0,2795,36992,7666767430048,3410445223445,3.7262931147701264,1.168658325548158
5108,A=11.2|t=16.16|e=16.0,699,9248,1917273317152,852916354629,3.7257770371252423,1.1685798465288848
5109,A=11.2|t=16.1|e=0.1,2797,36992,7671419107168,3412885613587,3.725261144024487,1.1685014193614618
5110,A=11.2|t=16.1|e=0.16,1399,18496,3836872472864,1707052904329,3.7247454353359255,1.1684230439944012
5111,A=11.2|t=16.1|e=1.0,2799,36992,7676070784288,3415326003729,3.7242299109277637,1.168344720376284
5112,A=11.2|t=16.1|e=16.0,175,2312,68557112704,30504876775,3.72371457066835,1.1682664484557594
5113,A=11.3|t=16.16|e=0.1,2801,36992,7680722461408,3417766393871,3.7231994144261726,1.1681882281815448
5114,A=11.3|t=16.16|e=0.16,1401,18496,3841524149984,1709493294471,3.722684442069861,1.1681100595024252
5115,A=11.3|t=16.16|e=1.0,2803,36992,7685374138528,3420206784013,3.722169653468185,1.1680319423672538
5116,A=11.3|t=16.16|e=16.0,701,9248,1921924994272,855356744771,3.7216550484900557,1.167953876724951
5117,A=11.3|t=16.1|e=0.1,165,2176,41123132704,18302926065,3.7211406270045235,1.1678758625245056
5118,A=11.3|t=16.1|e=0.16,1403,18496,3846175827104,1711933684613,3.72062638888078,1.1677978997149732
5119,A=11.3|t=16.1|e=1.0,2807,36992,1099239641824,489298223471,3.7201123339881543,1.1677199882454772
5120,A=11.3|t=16.1|e=16.0,351,4624,962125416416,428288469921,3.7195984621961182,1.167642128065208
5121,A=11.4|t=16.16|e=0.1,2809,36992,145270361696,64670338763,3.7190847733742802,1.1675643191234237
5122,A=11.4|t=16.16|e=0.16,1405,18496,3850827504224,1714374074755,3.7185712673923903,1.1674865613694487
5123,A=11.4|t=16.16|e=1.0,2811,36992,7703980847008,3429968344581,3.7180579441203356,1.1674088547526749
5124,A=11.4|t=16.16|e=16.0,703,9248,1926576671392,857797134913,3.7175448034281433,1.1673311992225608
5125,A=11.4|t=16.1|e=0.1,2813,36992,7708632524128,3432408734723,3.717031845185979,1.1672535947286322
5126,A=11.4|t=16.1|e=0.16,1407,18496,550782740192,245259209271,3.716519069264146,1.1671760412204804
5127,A=11.4|t=16.1|e=1.0,2815,36992,7713284201248,3434849124865,3.716006475533087,1.1670985386477641
5128,A=11.4|t=16.1|e=16.0,22,289,2739918338,1220195071,3.7154940638633818,1.167021086960208
5129,A=11.5|t=16.16|e=0.1,2817,36992,7717935878368,3437289515007,3.714981834125748,1.1669436861076037
5130,A=11.5|t=16.16|e=0.16,1409,18496,3860130858464,1719254855039,3.7144697861910423,1.166866336039808
5131,A=11.5|t=16.16|e=1.0,2819,36992,7722587555488,3439729905149,3.713957919930257,1.1667890367067444
5132,A=11.5|t=16.16|e=16.0,705,9248,1931228348512,860237525055,3.713446235214523,1.1667117880584026
5133,A=11.5|t=16.1|e=0.1,2821,36992,1103891318944,491738613613,3.7129347319151074,1.1666345900448372
5134,A=11.5|t=16.1|e=0.16,83,1088,227340149152,101276190893,3.7124234099034146,1.1665574426161693
5135,A=11.5|t=16.1|e=1.0,2823,36992,7731890909728,3444610685433,3.711912269050986,1.1664803457225859
5136,A=11.5|t=16.1|e=16.0,353,4624,966777093536,430728860063,3.7114013092294984,1.166403299314339
5137,A=11.6|t=16.16|e=0.1,2825,36992,7736542586848,3447051075575,3.7108905303107664,1.1663263033417455
5138,A=11.6|t=16.16|e=0.16,1413,18496,3869434212704,1724135635323,3.7103799321667394,1.1662493577551887
5139,A=11.6|t=16.16|e=1.0,2827,36992,703744933088,313590133247,3.7098695146695033,1.1661724625051169
5140,A=11.6|t=16.16|e=16.0,707,9248,276554289376,123239702171,3.70935927769128,1.166095617542043
5141,A=11.6|t=16.1|e=0.1,2829,36992,7745845941088,3451931855859,3.708849221104426,1.166018822816545
5142,A=11.6|t=16.1|e=0.16,1415,18496,3874085889824,1726576025465,3.708339344781434,1.1659420782792655
